Time_l,Price (BTC/USD) – Bitcoin,sum(Transaction count – Blocks) – Bitcoin,avg(Block size (kB)) – Bitcoin,f(number(86400)/count()) – Bitcoin,avg(Fee – Transactions (USD)) – Bitcoin,t,v
29.05.2020,9546.03,280960,1270912.5511811024,680.3149606299213,3.19750928851082,1590278400,808246
30.05.2020,9404.3,286046,1245524.1025641025,553.8461538461538,2.249846596351636,1590364800,822993
31.05.2020,9654.94,258427,1051905.32,576.0,2.2799738935947094,1590451200,869806
01.06.2020,9471.82,308312,1269376.4552238807,644.776119402985,2.449447680920626,1590537600,906216
02.06.2020,10163.96,304114,1283667.2170542637,669.7674418604652,3.2728759415876945,1590624000,866823
03.06.2020,9515.24,314000,1282827.4316546763,621.5827338129496,2.489858707643312,1590710400,851432
04.06.2020,9645.23,318285,1236471.5629139072,572.1854304635762,1.8902718748919995,1590796800,904549
05.06.2020,9792.57,327082,1042586.8044692738,482.6815642458101,1.6764692193394928,1590883200,793684
06.06.2020,9642.27,284873,793185.081632653,440.8163265306122,1.080633117915703,1590969600,880913
07.06.2020,9670.32,252368,861702.4654088051,543.3962264150944,1.0088885215241234,1591056000,896076
08.06.2020,9742.76,317275,1151651.2777777778,533.3333333333334,1.281197693798755,1591142400,954694
09.06.2020,9773.3,327074,1176594.88125,540.0,1.0510545384224976,1591228800,902323
10.06.2020,9757.7,325163,1080857.506097561,526.829268292683,1.151896892942924,1591315200,913734
11.06.2020,9885.96,332490,1382471.1945945946,467.02702702702703,1.1474698911245451,1591401600,776327
12.06.2020,9301.98,318274,1355473.2208588957,530.0613496932515,0.8744167698272558,1591488000,687125
13.06.2020,9471.61,280181,1067535.6455696202,546.8354430379746,0.7127246508507,1591574400,967877
14.06.2020,9471.21,275723,825322.4411764706,508.2352941176471,0.5598041070204517,1591660800,928286
15.06.2020,9345.96,294468,1129341.7608695652,626.0869565217391,1.084921542238885,1591747200,907694
16.06.2020,9431.72,340517,1223100.94,576.0,1.4014598519310342,1591833600,1040244
17.06.2020,9525.61,333547,1271521.8260869563,626.0869565217391,1.3648880574551714,1591920000,918557
18.06.2020,9441.85,280603,1249316.0731707318,702.439024390244,1.4833126388527564,1592006400,809571
19.06.2020,9367.14,347436,1285095.1888111888,604.1958041958042,1.3554430286441244,1592092800,688457
20.06.2020,9323.76,284123,1107477.416058394,630.6569343065694,0.984808624433784,1592179200,866381
21.06.2020,9365.35,259440,981158.4589041095,591.7808219178082,0.9017149098057354,1592265600,984144
22.06.2020,9294.22,301396,1103866.923076923,604.1958041958042,1.115057721403071,1592352000,924725
23.06.2020,9678.68,355256,1304964.8544303798,546.8354430379746,1.248071666347648,1592438400,848162
24.06.2020,9624.68,312321,1288159.8489208634,621.5827338129496,1.3053114206217322,1592524800,952289
25.06.2020,9292.89,312183,1253759.6666666667,612.7659574468086,1.1931780535775491,1592611200,769116
26.06.2020,9214.64,330381,1186091.1890243902,526.829268292683,0.9494741558987956,1592697600,713559
27.06.2020,9162.18,275489,1105369.536231884,626.0869565217391,0.778368492026905,1592784000,837546
28.06.2020,9029.79,264909,901781.8,576.0,0.6714700942587832,1592870400,1035740
29.06.2020,9131.98,315424,1248924.4068965518,595.8620689655172,0.9668265991173784,1592956800,927350
30.06.2020,9193.71,299733,1189839.530612245,587.7551020408164,1.318092985757324,1593043200,890832
01.07.2020,9139.51,382570,1295763.3333333333,533.3333333333334,1.5008928677104842,1593129600,934301
02.07.2020,9245.89,339469,1133437.396341463,526.829268292683,1.5256192518315368,1593216000,773653
03.07.2020,9086.49,331009,1198966.0858895706,530.0613496932515,1.4764796491938286,1593302400,687102
04.07.2020,9071.39,288647,1037606.3885350318,550.3184713375796,1.001603690667147,1593388800,942479
05.07.2020,9132.91,274104,921691.7116564416,530.0613496932515,0.8366268139100488,1593475200,930947
06.07.2020,9084.66,338767,1227644.1038961038,561.038961038961,0.9897635236017676,1593561600,1083560
07.07.2020,9334.26,345975,1103862.2360248447,536.6459627329192,1.0988563890454512,1593648000,959779
08.07.2020,9253.63,347455,1247866.834437086,572.1854304635762,1.2700029514613402,1593734400,945290
09.07.2020,9403.43,362718,1267096.006097561,526.829268292683,1.4279762868123445,1593820800,805239
10.07.2020,9236.33,345996,1208174.0248447205,536.6459627329192,1.2925163701314466,1593907200,765083
11.07.2020,9282.76,306771,1091070.6923076925,553.8461538461538,0.9894684960442808,1593993600,993234
12.07.2020,9254.77,282364,979820.947368421,568.421052631579,0.8058020647107988,1594080000,970595
13.07.2020,9305.58,310227,1143550.7074829931,587.7551020408164,1.22738611371673,1594166400,1016230
14.07.2020,9231.81,359847,1259092.4375,600.0,1.615084923036735,1594252800,1041612
15.07.2020,9247.06,316064,1313624.0869565215,626.0869565217391,1.881807865495596,1594339200,983992
16.07.2020,9199.28,345849,1276772.4632352942,635.2941176470588,2.078949459735318,1594425600,879028
17.07.2020,9131.69,293907,1264411.8220338982,732.2033898305085,2.401889273137421,1594512000,744442
18.07.2020,9163.31,311022,1276202.1846153846,664.6153846153846,2.2483168943032967,1594598400,907516
19.07.2020,9178.86,277093,1332783.6106870228,659.5419847328244,1.5227167420324583,1594684800,1003311
20.07.2020,9202.62,309747,1287877.815602837,612.7659574468086,2.334875480634195,1594771200,966101
21.07.2020,9163.35,312871,1290345.384,691.2,2.9956739927957527,1594857600,969556
22.07.2020,9375.2,364792,1260738.6319444445,600.0,3.68218053191956,1594944000,854365
23.07.2020,9517.29,336245,1293743.6029411764,635.2941176470588,3.8213222391411024,1595030400,890794
24.07.2020,9584.24,369432,1314238.9627329193,536.6459627329192,3.2268225535416533,1595116800,874306
25.07.2020,9535.94,293883,1370815.5633802817,608.4507042253521,2.889502630638724,1595203200,939131
26.07.2020,9679.29,298580,1343587.3607594937,546.8354430379746,2.479571481345033,1595289600,923962
27.07.2020,9920.32,326769,1285135.5302013422,579.8657718120805,3.6771721274049862,1595376000,1019885
28.07.2020,11189.36,354742,1280557.6827586207,595.8620689655172,5.916425036223509,1595462400,983786
29.07.2020,10953.64,346521,1283028.8851351351,583.7837837837837,5.52043685433206,1595548800,1081594
30.07.2020,11024.69,327789,1287137.0222222223,640.0,6.052639334144831,1595635200,973431
31.07.2020,11095.67,356906,1299889.137254902,564.7058823529412,5.336265803320763,1595721600,997864
01.08.2020,11260.72,296705,1287825.2335766423,630.6569343065694,4.867251808361841,1595808000,1021507
02.08.2020,11817.34,287869,1353125.2765957448,612.7659574468086,4.377688734111697,1595894400,1055931
03.08.2020,11019.46,333753,1326875.3641975308,533.3333333333334,4.29757250631455,1595980800,1044212
04.08.2020,11226.04,329032,1310942.875862069,595.8620689655172,3.800903270502565,1596067200,968137
05.08.2020,11196.79,291814,1267972.8527131784,669.7674418604652,5.22488790565223,1596153600,1061450
06.08.2020,11774.94,356612,1277008.282051282,553.8461538461538,6.478987339741792,1596240000,958501
07.08.2020,11768.13,326499,1301960.6907894737,568.421052631579,4.945481486313893,1596326400,952139
08.08.2020,11597.34,283631,1327259.7394366197,608.4507042253521,3.2279808099255725,1596412800,1080027
09.08.2020,11763.93,268402,1250962.391025641,553.8461538461538,2.746741830910351,1596499200,995793
10.08.2020,11682.85,308367,1249095.4452554744,630.6569343065694,5.064099639390726,1596585600,955267
11.08.2020,11863.89,349952,1285126.142857143,561.038961038961,5.142313634155541,1596672000,1126574
12.08.2020,11400.57,346405,1300253.5350318472,550.3184713375796,4.114967777312683,1596758400,1051823
13.08.2020,11588.72,325346,1207145.843537415,587.7551020408164,3.8848210904698384,1596844800,950893
14.08.2020,11765.19,365679,1264694.5568862276,517.3652694610779,3.428185134776676,1596931200,905675
15.08.2020,11825.44,313760,1229856.108974359,553.8461538461538,2.54458212072922,1597017600,972713
16.08.2020,11864.91,285069,1147488.0065789474,568.421052631579,2.516495891170208,1597104000,1086937
17.08.2020,11831.68,292944,1268331.056,691.2,3.300111999221694,1597190400,1057496
18.08.2020,12272.81,346036,1245246.2285714287,617.1428571428571,5.608271378700482,1597276800,946682
19.08.2020,11959.92,333879,1294059.855072464,626.0869565217391,5.286560235294822,1597363200,1089021
20.08.2020,11791.02,333683,1265249.9520547944,591.7808219178082,4.616548294339238,1597449600,975738
21.08.2020,11870.63,314297,1344396.9612903225,557.4193548387096,5.14065870752823,1597536000,886141
22.08.2020,11521.22,311699,1318342.8455882352,635.2941176470588,3.456266581220986,1597622400,882274
23.08.2020,11676.39,288728,1251878.9681528662,550.3184713375796,2.3903014584661,1597708800,1017000
24.08.2020,11596.38,329133,1166158.577181208,579.8657718120805,2.764024005189391,1597795200,979271
25.08.2020,11757.64,304409,1318086.65625,675.0,3.4766779221376507,1597881600,997642
26.08.2020,11296.45,324184,1302465.4225352113,608.4507042253521,3.7797995903560944,1597968000,1090642
27.08.2020,11457.81,328157,1268826.3100775194,669.7674418604652,4.291125334519758,1598054400,955069
28.08.2020,11312.08,352722,1302147.3680981596,530.0613496932515,3.314043738695063,1598140800,914510
29.08.2020,11520.4,292783,1328303.404109589,591.7808219178082,2.5911587325766865,1598227200,933466
30.08.2020,11470.84,269114,1310540.1968503937,680.3149606299213,2.7324552572515737,1598313600,953512
31.08.2020,11701.0,302920,1171316.933333333,576.0,3.5358641142876004,1598400000,1032469
01.09.2020,11587.33,376508,1273975.4220779222,561.038961038961,3.8757635176410594,1598486400,954570
02.09.2020,11895.23,317449,1293518.2916666667,600.0,4.77851158233291,1598572800,1080162
03.09.2020,11382.88,310922,1295405.6589147288,669.7674418604652,4.917311361048752,1598659200,974894
04.09.2020,10159.18,298286,1300009.0814814814,640.0,5.294855204401145,1598745600,829974
05.09.2020,10495.64,325523,1276079.5177304964,612.7659574468086,3.86552868829545,1598832000,924450
06.09.2020,10226.24,262820,1421785.7733333334,576.0,2.752357705273571,1598918400,1082535
07.09.2020,10260.02,327662,1280486.142857143,493.7142857142857,3.0285116775823866,1599004800,1027531
08.09.2020,10391.31,332668,1249473.1741935485,557.4193548387096,2.6257796605023627,1599091200,980455
09.09.2020,10134.46,314864,1194565.422818792,579.8657718120805,2.8709247970552365,1599177600,1008086
10.09.2020,10238.19,345981,1333325.9683544305,546.8354430379746,3.266625388966446,1599264000,980198
11.09.2020,10363.19,308323,1328602.1231884058,626.0869565217391,3.198705881818742,1599350400,992013
12.09.2020,10375.19,300152,1060539.0705882353,508.2352941176471,2.0088511750712974,1599436800,1088277
13.09.2020,10421.35,255110,938489.4691358024,533.3333333333334,2.004997572811728,1599523200,980353
14.09.2020,10334.87,354020,1160497.6022727273,490.9090909090909,2.203248734534772,1599609600,965163
15.09.2020,10652.98,332957,1172355.217948718,553.8461538461538,2.4678969518586484,1599696000,1097735
16.09.2020,10742.5,342609,1309139.7677419356,557.4193548387096,2.435437806070477,1599782400,961910
17.09.2020,10941.42,348581,1268264.3876404497,485.3932584269663,2.2270307036241217,1599868800,900116
18.09.2020,10956.23,325157,1153905.5515151515,523.6363636363636,2.338798179341057,1599955200,791790
19.09.2020,10941.72,296357,1249747.7785234898,579.8657718120805,1.7556318713578556,1600041600,1023199
20.09.2020,11071.77,259095,1093970.1056338027,608.4507042253521,1.4105931106350953,1600128000,969276
21.09.2020,10947.87,297605,1206441.2965517242,595.8620689655172,2.255318529258581,1600214400,1068295
22.09.2020,10430.93,312989,1286297.7906976745,669.7674418604652,2.47193392898792,1600300800,1108815
23.09.2020,10527.25,349938,1287952.528169014,608.4507042253521,2.8914885519720634,1600387200,972237
24.09.2020,10219.31,316552,1258397.306569343,630.6569343065694,2.663522345143926,1600473600,901620
25.09.2020,10726.53,353070,1348089.1420118343,511.2426035502959,2.3441806998612176,1600560000,806731
26.09.2020,10684.37,276162,1312045.5733333332,576.0,1.6083823165388431,1600646400,945405
27.09.2020,10728.6,259382,1015670.230263158,568.421052631579,1.554601636582338,1600732800,970777
28.09.2020,10765.3,295476,1244179.6666666667,669.7674418604652,2.066858163099541,1600819200,1016908
29.09.2020,10701.57,347696,1274256.4539007093,612.7659574468086,2.553844810984308,1600905600,945647
30.09.2020,10839.06,351417,1324411.435897436,553.8461538461538,2.930659363661974,1600992000,1148102
01.10.2020,10777.82,304757,1300792.4032258063,696.7741935483871,3.6083891664506473,1601078400,951444
02.10.2020,10627.98,315443,1291145.9632352942,635.2941176470588,4.127710496666593,1601164800,786821
03.10.2020,10556.26,310855,1324275.3973509937,572.1854304635762,2.441847122613437,1601251200,872091
04.10.2020,10548.82,268019,1219977.3164556962,546.8354430379746,2.197454544640492,1601337600,1004377
05.10.2020,10716.69,294986,1199752.8214285714,617.1428571428571,3.570558444468551,1601424000,1118924
06.10.2020,10790.15,317922,1300707.3846153845,664.6153846153846,3.845745065456307,1601510400,931035
07.10.2020,10608.79,370554,1278854.629139073,572.1854304635762,3.1828410536655927,1601596800,988342
08.10.2020,10672.16,330227,1223705.5802469137,533.3333333333334,3.3332321100334013,1601683200,1013409
09.10.2020,10918.68,339343,1313543.985915493,608.4507042253521,3.564577325007441,1601769600,917208
10.10.2020,11056.09,298486,1298188.839160839,604.1958041958042,2.8095221628485088,1601856000,945304
11.10.2020,11296.8,256096,1066880.5142857144,617.1428571428571,2.2598360247719604,1601942400,978432
12.10.2020,11344.73,314174,1184181.3154362417,579.8657718120805,2.7027013842647705,1602028800,1065070
13.10.2020,11543.71,333215,1257751.4879518072,520.4819277108434,2.566187806671368,1602115200,1039051
14.10.2020,11424.81,314541,1136457.476510067,579.8657718120805,2.6533042252043453,1602201600,1007255
15.10.2020,11410.37,340993,1261410.59602649,572.1854304635762,2.619354159176288,1602288000,914127
16.10.2020,11478.33,324647,1215635.090322581,557.4193548387096,2.267918843235884,1602374400,794421
17.10.2020,11316.5,275069,1029741.2420382166,550.3184713375796,1.4577948969167736,1602460800,940761
18.10.2020,11357.92,231557,1083029.5916666666,720.0,1.787928276407105,1602547200,1058038
19.10.2020,11498.96,303929,1275570.52,691.2,1.913231871259406,1602633600,938238
20.10.2020,11752.15,330563,1226298.2777777778,600.0,2.7283334774309287,1602720000,1040530
21.10.2020,11966.73,311292,1297150.0615384616,664.6153846153846,4.484010110121687,1602806400,988347
22.10.2020,12806.94,339087,1283932.423357664,630.6569343065694,6.306579011876008,1602892800,847031
23.10.2020,12961.59,323869,1284365.3969465648,659.5419847328244,5.763762216822234,1602979200,730443
24.10.2020,12929.44,306774,1337988.8684210526,568.421052631579,3.9551162859303592,1603065600,932629
25.10.2020,13089.4,242273,1373567.1965811965,738.4615384615385,3.526086252285645,1603152000,1012545
26.10.2020,13023.35,252494,1340452.4545454546,785.4545454545455,5.740252202032523,1603238400,1010640
27.10.2020,13062.81,251938,1299469.6363636365,872.7272727272727,9.96726123609777,1603324800,1048140
28.10.2020,13679.87,261340,1287839.19,864.0,11.864653179765822,1603411200,986593
29.10.2020,13275.88,276070,1298560.4074074074,800.0,12.466147402832616,1603497600,1097103
30.10.2020,13441.88,268364,1294094.2792792793,778.3783783783783,13.140496221177209,1603584000,853439
31.10.2020,13546.27,275796,1279690.8053097343,764.6017699115044,12.968753302803522,1603670400,824530
01.11.2020,13831.63,276280,1246865.936,691.2,8.903489715506009,1603756800,827571
02.11.2020,13777.59,224609,1326538.305263158,909.4736842105264,12.848872432538323,1603843200,818951
03.11.2020,13558.36,331673,1282563.3857142858,617.1428571428571,11.826615891857342,1603929600,890319
04.11.2020,13986.42,320697,1342291.5786163523,543.3962264150944,8.941995817859224,1604016000,897886
05.11.2020,14150.55,318668,1281835.37414966,587.7551020408164,11.565113548269672,1604102400,882386
06.11.2020,15759.64,340351,1272637.7647058824,564.7058823529412,11.10993870269222,1604188800,891906
07.11.2020,15548.31,270901,1359237.3630136987,591.7808219178082,7.761751598554453,1604275200,778647
08.11.2020,14738.72,243047,1372073.6884057971,626.0869565217391,5.802815788715763,1604361600,1033207
09.11.2020,15478.62,326383,1370687.7783783784,467.02702702702703,6.741826181510679,1604448000,1169309
10.11.2020,15291.19,303270,1225739.37414966,587.7551020408164,7.807060045504007,1604534400,1069905
11.11.2020,15278.71,322277,1297173.1700680272,587.7551020408164,5.100160816006106,1604620800,1084923
12.11.2020,15693.1,324855,1247600.38125,540.0,4.968489567345431,1604707200,1053457
13.11.2020,16261.97,300040,1276639.2949640288,621.5827338129496,5.450646361151846,1604793600,926623
14.11.2020,16284.63,273511,1290196.6408450704,608.4507042253521,3.5220761413617736,1604880000,1201530
15.11.2020,16074.65,252715,1205226.52,576.0,2.699094793344281,1604966400,1023175
16.11.2020,15930.29,311477,1208931.31875,540.0,4.268391076066612,1605052800,1017124
17.11.2020,16746.66,347772,1282460.433121019,550.3184713375796,4.359938371404253,1605139200,1050339
18.11.2020,17639.64,362007,1262037.0650887573,511.2426035502959,4.757674388064319,1605225600,1001899
19.11.2020,17629.16,311061,1330062.8175182482,630.6569343065694,5.356780615056211,1605312000,916241
20.11.2020,17896.1,348026,1285111.857142857,514.2857142857143,3.926042458896749,1605398400,859865
21.11.2020,18628.81,311189,1150172.1597633136,511.2426035502959,2.807960989302321,1605484800,1036960
22.11.2020,18674.37,271125,929209.2586206896,496.5517241379311,2.2057655055786074,1605571200,1134731
23.11.2020,18420.95,297840,1229474.9115646258,587.7551020408164,3.497274211657265,1605657600,1187942
24.11.2020,18357.77,333293,1271609.3382352942,635.2941176470588,4.752410596982235,1605744000,1058686
25.11.2020,19091.52,361990,1233440.9483870969,557.4193548387096,5.201404904831625,1605830400,1182433
26.11.2020,18753.48,323975,1296814.6333333333,576.0,6.010466769966818,1605916800,1018142
27.11.2020,17070.61,322445,1285159.448051948,561.038961038961,4.458437503450201,1606003200,866476
28.11.2020,17104.99,293949,1320298.5974025973,561.038961038961,3.3063927422784225,1606089600,1002381
29.11.2020,17725.46,263573,1104827.0733333332,576.0,2.681011805078669,1606176000,1057090
30.11.2020,18157.22,256551,1318501.7699115044,764.6017699115044,5.118244174452642,1606262400,1129773
01.12.2020,19609.52,378068,1277175.2828947369,568.421052631579,7.53681272786906,1606348800,1119867
02.12.2020,18821.29,327019,1256613.2061068702,659.5419847328244,7.565876790645191,1606435200,1098290
03.12.2020,19223.48,346921,1310205.0445859872,550.3184713375796,8.078429410442146,1606521600,1043272
04.12.2020,19419.85,318894,1321027.2569444445,600.0,6.624075816101903,1606608000,884127
05.12.2020,18760.84,282599,1342303.1666666667,600.0,4.623683849553608,1606694400,889631
06.12.2020,19233.94,258624,1348579.6470588236,635.2941176470588,3.5999988121752047,1606780800,1170489
07.12.2020,19317.22,300906,1202576.086666667,576.0,4.394951414395193,1606867200,1018301
08.12.2020,19197.26,330970,1286537.5208333333,600.0,4.187265925310451,1606953600,1169699
09.12.2020,18292.99,321079,1275817.9136690646,621.5827338129496,4.128145668511488,1607040000,1073944
10.12.2020,18529.44,313649,1306710.523076923,664.6153846153846,4.3027455301945805,1607126400,1074607
11.12.2020,18262.06,304735,1325937.0217391304,626.0869565217391,4.224678969924689,1607212800,911079
12.12.2020,18157.02,295410,1296116.3863636365,654.5454545454545,3.109351707457432,1607299200,1014436
13.12.2020,19267.95,276160,1174223.9935897435,553.8461538461538,2.7379195307068365,1607385600,1060847
14.12.2020,19151.1,314350,1171579.117241379,595.8620689655172,3.6088161708286943,1607472000,1058484
15.12.2020,19259.97,320440,1292509.9642857143,617.1428571428571,4.210441826550992,1607558400,993039
16.12.2020,19396.99,315217,1309532.6993006994,604.1958041958042,4.916949798075612,1607644800,1075098
17.12.2020,21318.0,309481,1299902.8449612404,669.7674418604652,11.227437018104505,1607731200,963457
18.12.2020,22800.0,375549,1271535.9872611463,550.3184713375796,11.86728461931732,1607817600,943850
19.12.2020,23048.0,343536,1265624.4746835444,546.8354430379746,8.048682038563644,1607904000,978879
20.12.2020,23864.0,282043,1344026.0927152317,572.1854304635762,6.220187856107048,1607990400,1047008
21.12.2020,23595.0,269834,1345368.5,635.2941176470588,12.116289052157994,1608076800,1093051
22.12.2020,22862.0,324163,1302079.020979021,604.1958041958042,9.381881525035244,1608163200,1068910
23.12.2020,23842.0,338463,1246276.9350649351,561.038961038961,10.076343547448316,1608249600,1193436
24.12.2020,23308.0,269559,1270105.9523809524,685.7142857142857,9.202651579060614,1608336000,1165894
25.12.2020,23667.0,303901,1285844.1805555555,600.0,7.202479633828122,1608422400,1078245
26.12.2020,24672.0,273954,1384865.8394160585,630.6569343065694,6.271993809544668,1608508800,1125440
27.12.2020,26484.0,309005,1303959.7297297297,583.7837837837837,7.884503877607158,1608595200,1099356
28.12.2020,26326.0,308983,1296631.93125,540.0,8.481022098626786,1608681600,1131834
29.12.2020,27125.0,336311,1276643.4473684211,568.421052631579,8.537515039650799,1608768000,972137
30.12.2020,27425.0,338258,1256574.8895348837,502.3255813953488,8.524769561991144,1608854400,1025877
31.12.2020,29260.0,344918,1277365.0120481928,520.4819277108434,9.634446996387547,1608940800,949564
01.01.2021,29022.0,258080,1352232.6644295305,579.8657718120805,5.503779862058276,1609027200,1060060
02.01.2021,29335.0,297111,1395637.2450331126,572.1854304635762,7.8690180653021935,1609113600,1144968
03.01.2021,32152.0,359116,1288693.9240506329,546.8354430379746,7.737265239087092,1609200000,1150742
04.01.2021,33055.0,373734,1318806.190751445,499.4219653179191,9.614443800403494,1609286400,1215755
05.01.2021,31538.0,354091,1292713.0828025478,550.3184713375796,10.097214403359589,1609372800,1203670
06.01.2021,34042.0,397384,1293667.920903955,488.135593220339,11.009610823535924,1609459200,996185
07.01.2021,36934.0,401744,1269575.142857143,514.2857142857143,11.207947417011829,1609545600,1138629
08.01.2021,39567.0,358526,1295011.0675675676,583.7837837837837,14.950957346747517,1609632000,1188455
09.01.2021,41078.0,321389,1260930.8633093524,621.5827338129496,14.131271752300172,1609718400,1274837
10.01.2021,40431.0,331865,1282691.3710691824,543.3962264150944,11.202551642384703,1609804800,1234388
11.01.2021,37897.0,333958,1337251.5,561.038961038961,15.254499401122295,1609891200,1343925
12.01.2021,35670.0,336627,1324212.0472972973,583.7837837837837,17.475555988675893,1609977600,1291311
13.01.2021,34064.0,319167,1264865.6644736845,568.421052631579,14.576771615173248,1610064000,1235786
14.01.2021,37414.0,338809,1296483.0204081633,587.7551020408164,15.61593499110118,1610150400,1099488
15.01.2021,39399.0,344002,1315265.8064516129,557.4193548387096,16.855933917244666,1610236800,1179133
16.01.2021,36887.0,308461,1319768.3197278911,587.7551020408164,10.582218300854889,1610323200,1206924
17.01.2021,35888.0,271874,1324590.6842105263,649.624060150376,8.753191184887116,1610409600,1209828
18.01.2021,35763.0,313816,1342526.855172414,595.8620689655172,9.648707754862722,1610496000,1164124
19.01.2021,36595.0,325083,1278255.3154362417,579.8657718120805,10.980488128570242,1610582400,1166577
20.01.2021,35808.0,314809,1277115.7234042552,612.7659574468086,10.63296300169309,1610668800,1204500
21.01.2021,35363.0,290754,1313049.0930232557,669.7674418604652,14.617375388128796,1610755200,1114559
22.01.2021,30536.0,323868,1283207.6595744682,612.7659574468086,10.807239670174267,1610841600,1008693
23.01.2021,32526.0,308276,1289854.0384615385,553.8461538461538,8.099205757503016,1610928000,1082372
24.01.2021,32016.0,253971,1307027.8705035972,621.5827338129496,7.255609033314827,1611014400,1101148
25.01.2021,32274.0,309102,1380525.0428571429,617.1428571428571,10.512787697588498,1611100800,1092192
26.01.2021,32223.0,336935,1360394.142857143,536.6459627329192,7.819401818748424,1611187200,1071960
27.01.2021,32582.0,323553,1286615.401408451,608.4507042253521,8.367849730028773,1611273600,1098278
28.01.2021,30077.0,325146,1315946.4068965518,595.8620689655172,7.946032677320343,1611360000,1135763
29.01.2021,33128.0,341036,1313147.2960526317,568.421052631579,16.26361803064779,1611446400,999628
30.01.2021,34639.0,312313,1301743.8382352942,635.2941176470588,15.357138182528423,1611532800,1118494
31.01.2021,34077.0,290753,1310972.4583333333,600.0,11.783532430619804,1611619200,1180046
01.02.2021,33065.0,277579,1312293.756302521,726.0504201680673,15.21294137957122,1611705600,1102166
02.02.2021,33423.0,367835,1301597.31372549,564.7058823529412,13.502938751342311,1611792000,1097507
03.02.2021,35486.0,344425,1301816.32,576.0,13.830776933149451,1611878400,1213499
04.02.2021,37809.0,367788,1286774.54375,540.0,17.15608187896288,1611964800,1085205
05.02.2021,36845.0,360541,1303817.6686390534,511.2426035502959,14.699641869856688,1612051200,1076382
06.02.2021,38373.0,333886,1286239.6477987422,543.3962264150944,13.596379761355672,1612137600,981055
07.02.2021,39282.0,286364,1393552.7884615385,553.8461538461538,11.617473093335754,1612224000,1211752
08.02.2021,38779.0,335223,1386773.2962962964,533.3333333333334,15.521212083896392,1612310400,1189214
09.02.2021,46503.0,360137,1278955.7342657342,604.1958041958042,25.359594825302597,1612396800,1229548
10.02.2021,46567.0,340758,1290298.839160839,604.1958041958042,22.980706072638057,1612483200,1256476
11.02.2021,44639.0,304739,1271182.4186046512,669.7674418604652,27.150449796711285,1612569600,1159379
12.02.2021,47927.0,343306,1272982.457746479,608.4507042253521,28.25584893768242,1612656000,1151228
13.02.2021,47414.0,336624,1319357.50955414,550.3184713375796,20.335382858619703,1612742400,1243510
14.02.2021,46941.0,295428,1323321.689189189,583.7837837837837,16.556790996114113,1612828800,1179899
15.02.2021,48824.0,311322,1322547.3421052631,568.421052631579,19.35096404333777,1612915200,1185257
16.02.2021,47701.0,296388,1296827.2396694217,714.0495867768595,19.31689679777859,1613001600,1063760
17.02.2021,49238.0,317666,1291019.471014493,626.0869565217391,21.951503868213784,1613088000,1149349
18.02.2021,52354.0,316952,1305050.284671533,630.6569343065694,24.405661015232592,1613174400,1220382
19.02.2021,51727.0,341586,1328641.8235294118,564.7058823529412,24.351111732623703,1613260800,1114648
20.02.2021,56084.0,320475,1321612.397260274,591.7808219178082,25.86900984164131,1613347200,1142365
21.02.2021,55926.0,271645,1445759.0921985817,612.7659574468086,23.69708225846233,1613433600,991949
22.02.2021,57064.0,285383,1334959.0,649.624060150376,26.35189732639996,1613520000,1138578
23.02.2021,54304.0,287884,1298336.5118110236,680.3149606299213,34.5765720251907,1613606400,1138749
24.02.2021,48963.0,358092,1309937.2327044024,543.3962264150944,25.915230059035107,1613692800,1246492
25.02.2021,49849.0,326116,1301001.8846153845,553.8461538461538,23.31481768082523,1613779200,1189473
26.02.2021,46937.0,306416,1293684.330935252,621.5827338129496,22.80529254738656,1613865600,1041988
27.02.2021,46551.0,320784,1291870.1656050954,550.3184713375796,15.13702175950172,1613952000,1094537
28.02.2021,46223.0,254316,1364487.9694656488,659.5419847328244,15.084949991349346,1614038400,1058640
01.03.2021,46799.0,280485,1347932.7307692308,664.6153846153846,20.32842221330909,1614124800,1236724
02.03.2021,50045.0,338150,1309441.8531468532,604.1958041958042,19.64865469495786,1614211200,1215092
03.03.2021,48532.0,333402,1301007.4013157894,568.421052631579,19.316294424148627,1614297600,1120909
04.03.2021,50202.0,289631,1287553.8515625,675.0,19.57901286188288,1614384000,1200757
05.03.2021,47973.0,317780,1323912.2080536913,579.8657718120805,17.264711222229213,1614470400,1029351
06.03.2021,49092.0,287963,1352091.625,568.421052631579,13.28093827609797,1614556800,1085598
07.03.2021,49178.0,260739,1369775.6849315069,591.7808219178082,13.434767872470172,1614643200,1130624
08.03.2021,51313.0,291955,1410230.135483871,557.4193548387096,15.914271576099058,1614729600,1182143
09.03.2021,52487.0,299682,1311160.65,617.1428571428571,18.413961582610906,1614816000,1042700
10.03.2021,54964.0,344688,1299936.744966443,579.8657718120805,17.58282954033793,1614902400,1164409
11.03.2021,56062.0,291245,1284828.9015151516,654.5454545454545,21.381535297086646,1614988800,1128229
12.03.2021,57900.0,320744,1314888.066666667,576.0,21.160447142581,1615075200,1046342
13.03.2021,57166.0,277072,1407024.1888111888,604.1958041958042,24.118171997892244,1615161600,1170132
14.03.2021,61200.0,308050,1316139.203821656,550.3184713375796,17.567353644538226,1615248000,1087019
15.03.2021,59136.0,292231,1356310.189189189,583.7837837837837,22.863777609836053,1615334400,1178317
