"Date","active_addr","avg.Block.size..kB.....Ethereum","Price..ETH.USD....Ethereum","f.number.86400..count......Ethereum","sum.Transaction.count...Blocks....Ethereum","avg.Fee...Transactions..USD.....Ethereum"
2022-12-08,377061,71554.5152911605,1231.1434,12.0653540008379,923887,2.60699995327846
2022-12-09,1418131,81863.1037472036,1280.4186,12.0805369127517,1932711,2.41259617890542
2022-12-10,567729,71448.877320307,1262.7559,12.0586182833217,1103199,2.15359347772442
2022-12-11,537664,70985.3698324022,1266.2404,12.0670391061453,1068092,2.26373975849382
2022-12-12,557303,78245.3943543879,1263.2888,12.0737842370039,1182001,2.22685978453644
2022-12-13,446484,82501.0303454062,1275.043,12.0822262620612,1151038,2.58430539929148
2022-12-14,440289,81211.3719112104,1320.0837,12.0619852017311,1095120,2.45350181722843
2022-12-15,435749,82820.155254332,1307.6451,12.0737842370039,1080176,2.63896447708703
2022-12-16,476121,81816.2834799609,1266.3474,12.0653540008379,1153430,2.67443047847698
2022-12-17,413377,79973.5885802038,1166.92,12.0619852017311,1040618,1.98859070216009
2022-12-18,337900,77551.4549008657,1187.264,12.0636693660989,916817,2.23139061244898
2022-12-19,389283,75189.4806028468,1182.5112,12.0569355288864,995022,2.19324183918715
2022-12-20,377737,83221.3371460455,1166.7052,12.0518900822988,992552,2.37676701295869
2022-12-21,427518,84773.0402066173,1217.3232,12.0619852017311,1029079,2.25815107339791
2022-12-22,394252,78931.0486072423,1213.6992,12.033426183844,989930,2.27655266783915
2022-12-23,404960,82429.9420693497,1217.458,12.0317504525832,1044954,2.01605306677491
2022-12-24,370852,72980.5037677924,1219.9658,12.0569355288864,911507,1.88613163987621
2022-12-25,357439,71771.7667736086,1220.4154,12.0518900822988,836524,2.01669021044682
2022-12-26,378219,79960.4524008934,1218.8916,12.0603015075377,937984,1.94694388023052
2022-12-27,397428,81361.8797150042,1228.5183,12.070410729254,1025444,2.27214003835611
2022-12-28,375988,83912.1308710801,1211.491,12.0418118466899,977680,2.50940672644282
2022-12-29,361425,82277.9973467393,1190.5603,12.0653540008379,945627,2.57306566455497
2022-12-30,371609,81358.0616801563,1201.0774,12.0569355288864,944771,2.6870083466658
2022-12-31,334874,76168.1094055261,1199.2396,12.0569355288864,865806,2.71707387224333
2023-01-01,279900,63331.7911321807,1195.7866,12.0468488566648,742785,2.88828069609324
2023-01-02,335308,77435.0651143335,1200.4877,12.0468488566648,920402,2.68030857860341
2023-01-03,346588,79802.4152022315,1213.7771,12.0502092050209,948428,2.90978117770195
2023-01-04,404285,84703.6682933631,1214.704,12.0468488566648,1046723,3.68065944109442
2023-01-05,519571,87266.4219426974,1256.916,12.0754716981132,1143078,2.8236343841031
2023-01-06,389048,87350.587150838,1250.761,12.0670391061453,1028132,3.0618480982177
2023-01-07,389039,81948.8163037409,1269.2288,12.0603015075377,957704,2.54065988391016
2023-01-08,643400,82704.2623866015,1264.1244,12.0586182833217,1184114,2.41619022462412
2023-01-09,444691,92878.7937770336,1290.4656,12.0552532440352,1093675,3.27313170981848
2023-01-10,412431,91099.8837566285,1321.0138,12.0569355288864,1061055,3.21167870880651
2023-01-11,421988,92319.7386808273,1335.5869,12.0737842370039,1083285,3.31504807879795
2023-01-12,431782,93096.2288988262,1389.6357,12.0737842370039,1085563,3.46132924933126
2023-01-13,411317,94888.4892488132,1415.778,12.0636693660989,1076328,4.00449485163684
2023-01-14,443232,97348.7095244736,1450.951,12.0485287965416,1107924,3.91893872838487
2023-01-15,395078,90292.4499020431,1550.1039,12.0906801007557,1000777,3.68801102991002
2023-01-16,422043,91633.0479050279,1552.5057,12.0670391061453,1057284,4.19926860210589
2023-01-17,405211,89623.4610987172,1575.7568,12.0468488566648,1018494,4.30050806582781
2023-01-18,468276,80192.5070481507,1565.7743,12.0586182833217,1118225,4.62692125796391
2023-01-19,392043,77456.6416201117,1512.2406,12.0670391061453,1007125,3.8140726750371
2023-01-20,402071,76295.9679129464,1553.6871,12.0535714285714,1024504,3.95097220385937
2023-01-21,395244,77694.9673321234,1659.8656,12.0619852017311,994076,3.66490221615418
2023-01-22,349698,69726.5593575419,1624.6768,12.0670391061453,889814,3.54290911052048
2023-01-23,364281,75182.3713368685,1627.4122,12.0569355288864,947816,3.96520234686718
2023-01-24,381085,81561.3565447949,1626.9408,12.0569355288864,1032293,4.79851435592938
2023-01-25,387462,80939.0434418215,1555.5028,12.0687246822182,1020849,4.02094787058198
2023-01-26,404763,82041.6670387943,1612.2827,12.0569355288864,1048864,4.19344333068189
2023-01-27,435483,83235.5245351601,1602.0056,12.0788480357892,1100192,3.8318190335442
2023-01-28,372468,76680.7504533408,1597.2394,12.0518900822988,964429,3.21031793684219
2023-01-29,384454,78836.8192484984,1572.9811,12.0687246822182,998228,3.74948729156036
2023-01-30,427070,83219.9006834984,1645.6123,12.0518900822988,1074729,3.4966821496782
2023-01-31,431339,83131.605332961,1566.6415,12.0619852017311,1086364,4.45520527760174
2023-02-01,420331,83126.2982260092,1585.6654,12.0687246822182,1064236,4.79911520774318
2023-02-02,436301,86408.0016804369,1642.1262,12.0991457779023,1104114,5.09271174932846
2023-02-03,405039,87932.7017053397,1642.0048,12.0771596309757,1072753,5.3808985726471
2023-02-04,421477,83089.1709055338,1664.2928,12.0737842370039,1064597,4.35453066555447
2023-02-05,437400,82753.1276862964,1666.1544,12.0569355288864,1069625,3.86363804953793
2023-02-06,425159,86323.3786800614,1629.4454,12.0552532440352,1077149,4.55599057267439
2023-02-07,432238,86058.4764969222,1614.4144,12.0872971460548,1142836,5.51860977961432
2023-02-08,424991,87422.6250175095,1671.8099,12.1025353690993,1121215,6.1025463363448
2023-02-09,405122,91911.2484628284,1650.1683,12.0737842370039,1082597,6.48270954854069
2023-02-10,419620,90175.9856305804,1545.0167,12.0535714285714,1071635,4.48363686085411
2023-02-11,380981,80696.0481978206,1513.5095,12.070410729254,961493,3.49374774485341
2023-02-12,378777,81777.4807208718,1538.7747,12.070410729254,953020,3.48822666880516
2023-02-13,422701,90683.3708618522,1515.0363,12.0687246822182,1054742,4.37680463734378
2023-02-14,454784,88094.3816452154,1506.0208,12.0872971460548,1141796,8.21958450559818
2023-02-15,442240,93853.3180483713,1555.9059,12.0788480357892,1160906,6.1430595313823
2023-02-16,434425,95360.4346186085,1675.4875,12.070410729254,1138195,7.0152841375541
2023-02-17,409476,96205.5968719177,1638.991,12.1741580949697,1066755,6.46746162134074
2023-02-18,378594,94855.1763961176,1693.9879,12.1536081024054,972865,5.56316972542129
2023-02-19,374210,100424.486862442,1692.162,12.1399466067163,1002399,5.21122301389973
2023-02-20,400515,109068.162014308,1679.7899,12.1195118529948,1059640,6.2215375275247
2023-02-21,425291,106062.980604357,1702.9752,12.1433591004919,1084290,6.10137463343122
2023-02-22,424089,106556.314825254,1659.0526,12.1758737316798,1080839,6.5151018531438
2023-02-23,459204,103332.899409947,1643.4799,12.1382410789548,1093537,6.61162693723283
2023-02-24,478622,103976.753705011,1650.2714,12.1947776993649,1095771,5.45613353175755
2023-02-25,440070,91693.2286276715,1608.0265,12.14848143982,995229,4.11988588494335
2023-02-26,439398,89707.1436999579,1594.6526,12.1365360303413,982721,4.1077866976481
2023-02-27,440778,97088.7693817468,1641.2711,12.1127155474555,1034112,4.53564335483004
2023-02-28,409427,94595.3764242509,1633.8428,12.1536081024054,1044634,4.68931874288681
2023-03-01,430444,96257.6631076145,1604.3262,12.1382410789548,1081357,5.57113215948919
2023-03-02,453900,94460.3568108184,1665.7909,12.1707282715875,1088950,5.23344569202654
2023-03-03,435286,95722.0294407663,1647.3694,12.1707282715875,1092189,5.58729281917023
2023-03-04,377170,101033.769414744,1569.0089,12.1553179516038,971157,4.53618375276638
2023-03-05,361349,99575.0094101124,1566.5347,12.1348314606742,940858,5.14788773716268
2023-03-06,397416,101210.976096738,1564.5245,12.14848143982,1037182,6.03264836281737
2023-03-07,393203,97429.3819561551,1566.0651,12.141652613828,1035152,5.9248473853174
2023-03-08,390077,99756.5479239972,1562.0306,12.1604503870514,1011772,6.01577840014055
2023-03-09,413586,100964.702797694,1532.748,12.1467735132855,1037747,6.25375049489884
2023-03-10,415704,100341.81248235,1437.2854,12.19994351878,1065950,5.26683717316911
2023-03-11,375019,90389.7204104582,1425.9364,12.1450660669103,1031282,15.5809434886113
2023-03-12,391593,90323.3483825598,1471.2314,12.1518987341772,975115,5.21511666917857
2023-03-13,529511,91746.8814035088,1580.3566,12.1263157894737,1173725,5.39178001287208
2023-03-14,456907,96852.6261590334,1673.2396,12.1382410789548,1105574,5.73691708361343
2023-03-15,446170,98560.9121374261,1699.3735,12.1655871585469,1076868,5.44099649838584
2023-03-16,412601,100522.83274821,1649.1589,12.1331273697514,1042974,4.90870205146861
2023-03-17,444550,101003.666666667,1673.5546,12.141652613828,1068367,4.8453313188586
2023-03-18,422651,99611.4896096602,1785.0359,12.1314237573715,1023763,3.9334211408771
2023-03-19,400123,103914.344672477,1757.1964,12.1450660669103,992358,4.0963469024645
2023-03-20,469290,103528.674284913,1779.4391,12.1144139091419,1123422,4.27830545440554
2023-03-21,455086,108252.01208714,1732.0458,12.1433591004919,1081542,3.8591634213531
2023-03-22,455211,105783.370385965,1803.6846,12.1263157894737,1073049,4.23575879284263
2023-03-23,461335,130029.76442443,1734.0643,12.1587390937236,1077597,4.46039368891258
2023-03-24,445540,120807.869437035,1814.2421,12.1297206233329,1084504,4.72285751554036
2023-03-25,432209,112673.196546399,1749.5514,12.1297206233329,1052576,3.52648319775525
2023-03-26,406762,113062.556163999,1743.1676,12.1314237573715,1011463,3.90929526048391
2023-03-27,445595,118144.42037948,1773.737,12.1433591004919,1100122,5.3999166150517
2023-03-28,493134,115640.441991281,1714.9136,12.1501898467164,1149677,5.27077538727926
2023-03-29,514236,113731.200618586,1773.1788,12.1467735132855,1165012,5.53467879134051
2023-03-30,512738,120828.933970216,1793.0391,12.1382410789548,1187924,5.91757401187573
2023-03-31,481199,111629.480701754,1794.7468,12.1263157894737,1150969,5.13983434155172
2023-04-01,425144,110065.305594602,1821.6715,12.1450660669103,1020143,4.61373340546718
2023-04-02,399448,109046.879701366,1820.6871,12.1707282715875,981226,4.55481113692358
2023-04-03,422763,117278.204294999,1794.5789,12.2068380898559,1052294,5.94526602024596
2023-04-04,441466,125590.158666857,1810.548,12.3059393248825,1068725,6.05693346412629
2023-04-05,468287,129990.722758229,1870.3943,12.2587968217934,1124845,6.72537608069088
2023-04-06,427818,121377.233023588,1909.0787,12.3516797712652,1036898,6.22348252751958
2023-04-07,452086,118264.982006234,1872.1484,12.2414281666194,1043552,5.11951528559599
2023-04-08,384526,117079.263523081,1863.7125,12.2344944774851,924776,5.22223841880241
2023-04-09,381111,122357.144479137,1848.2333,12.2622764689185,957033,4.71815630721287
2023-04-10,443366,121645.397083805,1858.221,12.2310305775764,1016480,5.31604695743417
2023-04-11,465552,121619.972666761,1910.1223,12.2362271632913,1084502,6.01714320089633
2023-04-12,436713,122134.406214367,1890.2008,12.3147092360319,1021632,5.11950549721576
2023-04-13,517365,122093.051321451,1916.9089,13.2759680393362,1094764,6.08290509774152
2023-04-14,534546,121774.586211818,2011.0492,12.3322866114759,1166392,6.26151737262208
2023-04-15,513110,112377.798148148,2100.0269,12.3076923076923,1056292,5.63478513164528
2023-04-16,370464,102819.724794093,2090.1707,12.2692416927009,854249,7.59401784855525
2023-04-17,381568,125862.488747346,2118.7263,12.2292993630573,1011979,8.69891898917024
2023-04-18,387161,112551.179966044,2074.2402,12.2241086587436,1070108,12.2633783462498
2023-04-19,368469,117204.599124541,2104.0017,12.19994351878,1085368,16.8933119364884
2023-04-20,377225,114694.645367867,1932.3379,12.2954319055073,1073576,14.5066893061559
2023-04-21,396775,103950.99971823,1943.0483,12.1724429416737,1009840,9.38686183769315
2023-04-22,324741,102312.484237074,1849.2737,12.1059268600252,862010,9.73232141640022
2023-04-23,307221,103583.593184687,1873.7012,12.1161127471603,867666,10.8538262092806
2023-04-24,343906,105847.009535829,1861.9882,12.1161127471603,940804,10.6026158082569
2023-04-25,379490,105061.1083813,1842.2186,12.1297206233329,976311,8.77299877643035
2023-04-26,380086,107157.932220039,1866.0177,12.1246140892506,978231,9.36863924420906
2023-04-27,372141,107188.454928983,1864.3792,12.1501898467164,939382,8.9903444880026
2023-04-28,383292,101326.949178717,1908.7186,12.1297206233329,987858,8.93816387778079
2023-04-29,347603,93070.7591004919,1891.1405,12.1433591004919,887381,9.11586547805831
2023-04-30,347752,105854.726519725,1907.5559,12.1297206233329,974972,10.3284346168141
2023-05-01,365129,102486.828245885,1872.1041,12.1536081024054,1102060,14.0532593948262
2023-05-02,379933,99673.6415412741,1830.3057,12.1501898467164,1127805,16.6333277543008
2023-05-03,403174,105097.56056338,1869.7788,12.169014084507,1117146,15.04707629469
2023-05-04,391393,100291.210275126,1904.7037,12.128017967434,1110353,15.9367237316002
2023-05-05,433433,97044.2335203366,1876.9768,12.1178120617111,1208777,25.8159693516452
2023-05-06,370431,99898.6942764731,1994.3014,12.1501898467164,1146025,28.4403048080377
2023-05-07,355423,93956.1952762547,1896.8146,12.1467735132855,1101644,23.040346199753
2023-05-08,398676,99069.0756148981,1869.0815,12.1433591004919,1145960,21.4162222422652
2023-05-09,400135,104693.885967379,1847.413,12.14848143982,1126707,18.2037074918483
2023-05-10,377126,110704.552087727,1846.6486,12.1467735132855,1087072,19.5487224847425
2023-05-11,367691,108630.870372997,1840.1476,12.253581052333,1101066,20.2761178993928
2023-05-12,400344,111659.578719098,1795.2535,12.4909642908775,1070884,13.7256458440844
2023-05-13,401161,116493.962146893,1807.1503,12.2033898305085,994500,9.58956357355379
2023-05-14,401259,110662.400113427,1795.2844,12.2501063377286,992511,9.17804255777932
2023-05-15,413393,117135.306182947,1799.4226,12.1964991530209,1092066,12.0847798282809
2023-05-16,393271,129913.924760023,1816.2543,12.1964991530209,1072600,11.7067352619841
2023-05-17,389835,129738.43751767,1824.0186,12.2137404580153,1043731,11.2207185628435
2023-05-18,376802,116119.980174353,1822.1598,12.14848143982,1054402,11.2728334863003
2023-05-19,398325,113343.983201581,1800.7767,12.1964991530209,1073998,9.64779597458842
2023-05-20,455775,112736.697749648,1812.3881,12.1518987341772,1049772,7.03665780229013
2023-05-21,413047,116251.458069063,1819.9098,12.1775898520085,1014742,7.72601436256468
2023-05-22,390478,115337.719831224,1804.1298,12.1518987341772,1075234,9.74571350180719
2023-05-23,397161,112147.179422128,1817.3978,12.1775898520085,1113343,10.751706224989
2023-05-24,392989,123715.529527559,1853.8264,12.14848143982,1054823,9.64240898529571
2023-05-25,403993,127311.234640799,1799.8976,12.1467735132855,1063518,8.22206371156415
2023-05-26,407586,129792.631091139,1805.7565,12.1331273697514,1059657,7.020721934504
2023-05-27,399081,124587.297179739,1827.973,12.1229128665638,982723,6.17611700446377
2023-05-28,358453,129549.474894811,1830.0759,12.1178120617111,968996,7.22569557659564
2023-05-29,401193,121203.146612314,1909.7737,12.1450660669103,1082389,8.47212400973785
2023-05-30,449879,122123.469594595,1892.7218,12.1621621621622,1190789,9.00008953512543
2023-05-31,433354,124286.680230921,1900.3,12.1655871585469,1098323,8.47152144256956
2023-06-01,385770,113935.07832089,1874.2858,12.1707282715875,1071180,8.71250256315851
2023-06-02,458745,124334.998166432,1861.2644,12.1861777150917,1102996,6.85546712002493
2023-06-03,407454,127685.037741163,1906.8756,12.1673003802281,1003794,5.85199839320602
2023-06-04,383910,126344.061918195,1891.4425,12.1861777150917,962454,5.46415379683645
2023-06-05,475014,126886.675148431,1889.2313,12.2137404580153,1151611,7.26546036386076
2023-06-06,434840,124515.502395716,1810.4731,12.1758737316798,1095254,5.71561450865012
2023-06-07,440242,121020.895753985,1884.345,12.1878967414304,1071257,5.35932651050776
2023-06-08,387786,120772.732513777,1831.9521,12.2085629504027,1008582,5.65708726590322
2023-06-09,448247,124599.312816901,1845.7003,12.169014084507,1046976,4.94995299769656
2023-06-10,537703,121489.753553835,1840.2968,12.1604503870514,1204433,4.60246721836211
2023-06-11,540724,123477.227291931,1751.5021,12.1673003802281,1106781,3.46244046460193
2023-06-12,404873,129235.195890797,1752.7067,12.1587390937236,976377,4.15343568847914
2023-06-13,391613,128065.168424012,1742.4845,12.1467735132855,952433,4.04216765720455
2023-06-14,432880,136985.127959414,1739.7407,12.1758737316798,1023424,4.79639590963785
2023-06-15,488807,130752.415787252,1650.188,12.1570282819755,1110065,3.76478294792566
2023-06-16,485302,125978.228089888,1666.0886,12.1348314606742,1146585,3.94752893365288
2023-06-17,429592,128611.828387458,1718.6918,12.0940649496081,984528,4.20073655083577
2023-06-18,418858,113832.171344373,1727.8805,12.1246140892506,1001818,3.49186244915476
2023-06-19,439072,116479.064597669,1720.6923,12.1331273697514,1046350,4.040650732958
2023-06-20,395778,131237.718477956,1737.0859,12.1314237573715,1072315,4.03120945870187
2023-06-21,441846,128807.532725999,1791.787,12.1093202522775,1091714,4.56861697894797
2023-06-22,408494,127231.374332302,1889.7825,12.1450660669103,1052333,4.18512255941071
2023-06-23,436908,123664.285473211,1872.4451,12.1501898467164,1054976,4.5191828950924
2023-06-24,381319,115355.712658228,1891.652,12.1518987341772,1004563,3.60257124426569
2023-06-25,362846,123535.458509142,1875.6953,12.1518987341772,935051,3.44345496547785
2023-06-26,406678,131328.349985927,1898.5503,12.1587390937236,997141,3.6469736564189
2023-06-27,410757,138408.002817695,1858.92,12.1724429416737,1067508,4.62792575351314
2023-06-28,432695,137389.879636109,1889.5449,12.0923722883135,1094625,4.55506454637467
2023-06-29,390152,128960.548997617,1828.7399,12.1127155474555,1064502,7.23836157643927
2023-06-30,443143,129751.42077193,1852.0127,12.1263157894737,1129340,6.20101920975651
2023-07-01,398089,123796.867125984,1933.6167,12.14848143982,1016124,4.44109805170937
2023-07-02,362044,126056.779725182,1924.6559,12.1144139091419,926071,4.18978017485242
2023-07-03,405406,127421.259910037,1937.8368,12.1450660669103,1061800,5.07350412117424
2023-07-04,370586,125113.700913563,1955.3639,12.1433591004919,932466,7.43496636888535
2023-07-05,293776,81883.5413165266,1936.5596,12.1008403361345,761086,14.6880764162774
2023-07-06,321129,102559.989327342,1910.1652,12.1331273697514,914824,10.2060998585843
2023-07-07,355104,124126.826666667,1845.4729,12.1263157894737,1038860,7.2387565825859
2023-07-08,361646,128608.924093337,1870.7367,12.1450660669103,1014253,4.73660855494375
2023-07-09,349289,132285.735732359,1865.376,12.1450660669103,954771,4.75226203895824
2023-07-10,425094,134183.681722246,1862.6893,12.1570282819755,1058817,5.10376551995801
2023-07-11,433775,136483.16746277,1880.6404,12.1382410789548,1092159,4.99172163849903
2023-07-12,391681,145940.981999719,1878.7145,12.1501898467164,1041644,6.26519016031357
2023-07-13,415707,147052.930762736,1871.8843,12.1587390937236,1121657,6.86611474840323
2023-07-14,452694,140248.932808547,2005.2246,12.1450660669103,1111143,5.67579826567869
2023-07-15,381027,151199.929643262,1937.4994,12.2310305775764,951225,3.99229706763699
2023-07-16,342643,142672.504221784,1931.2024,12.1587390937236,947137,4.60841467343501
2023-07-17,359741,136321.003782042,1921.2003,12.1025353690993,1036741,5.53355732725412
2023-07-18,445392,133806.624684432,1911.7001,12.1178120617111,1176207,6.11366632507559
2023-07-19,414679,137526.688078541,1897.5782,12.1178120617111,1093950,6.03566819282558
2023-07-20,375692,135720.777637839,1888.7863,12.0906801007557,1049754,6.34892165382424
2023-07-21,407800,128431.230219857,1891.1213,12.0991457779023,1111037,6.32675535812354
2023-07-22,364589,142345.444273528,1891.7648,12.0822262620612,1004374,4.90092574113344
2023-07-23,352966,140242.715204924,1865.6185,12.0856063785145,977428,5.28520956907034
2023-07-24,370111,140042.24548888,1888.7556,12.0856063785145,1036300,7.65313017425864
2023-07-25,345901,148820.336647528,1849.9728,12.0991457779023,990374,7.38756833051097
2023-07-26,371456,154000.280044718,1858.0353,12.0737842370039,1029754,6.3098619963112
2023-07-27,360424,152345.147832168,1871.9192,12.0839160839161,999058,7.63756549793847
2023-07-28,374286,143968.150335946,1860.9478,12.0940649496081,1014601,8.69275720576073
2023-07-29,365270,145035.345502868,1874.094,12.0856063785145,991161,5.33590304003766
2023-07-30,379497,169553.02686066,1880.8237,12.0872971460548,981688,5.19341389677841
2023-07-31,438149,154681.493158336,1861.5826,12.0636693660989,1048461,5.32982268227812
2023-08-01,378046,145718.854070661,1856.1024,12.0653540008379,1068108,5.18713723458967
2023-08-02,380989,141928.399664851,1873.9658,12.0653540008379,1042149,5.74757276877186
2023-08-03,399714,152153.965570329,1840.0618,12.0923722883135,1049539,5.15082959039789
2023-08-04,423512,155533.679670022,1835.6317,12.0805369127517,1075359,4.34499882975785
2023-08-05,364784,150721.17847659,1830.3213,12.0754716981132,1124372,3.62773561823978
2023-08-06,350495,145642.783272625,1836.8425,12.1042308769964,987506,3.69814022072219
2023-08-07,366398,157001.499159899,1830.2715,12.0974516942033,1047336,5.36810545056417
2023-08-08,380235,158545.549909002,1828.9108,12.0957580848383,1098689,5.26481345547967
2023-08-09,427860,152531.174083403,1856.4578,12.0906801007557,1076595,4.91455274802743
2023-08-10,386504,151942.852225021,1855.8776,12.0906801007557,1037733,5.24849631143893
2023-08-11,402773,147380.290570789,1852.4984,12.0872971460548,1050203,4.37733403874399
2023-08-12,359903,149081.825356843,1848.9924,12.0906801007557,972839,3.72781181609923
2023-08-13,347256,148529.888919939,1849.8483,12.07209724745,920802,3.88351455247484
2023-08-14,386089,155932.967701342,1840.5411,12.0805369127517,1009971,5.04031329937481
2023-08-15,400821,170631.399160839,1845.4943,12.0839160839161,1056395,5.78848576336685
2023-08-16,380286,149498.481196701,1828.7074,12.0788480357892,1076132,6.59649553539127
2023-08-17,391765,151093.464005602,1808.0688,12.1008403361345,1065879,8.11238237962236
2023-08-18,417765,145455.893712365,1683.0892,12.0991457779023,1081417,5.0550055945572
2023-08-19,437519,157058.634887302,1661.1787,12.0957580848383,1041484,3.16233542022092
2023-08-20,363290,154300.622794735,1669.3472,12.0974516942033,943440,3.59590470932545
2023-08-21,370345,154841.039193729,1685.0713,12.0940649496081,1010718,4.96191704366604
2023-08-22,372925,144587.71037182,1667.6266,12.0771596309757,1040834,6.26578484982652
2023-08-23,377732,160163.960184409,1634.7892,12.070410729254,1045220,4.58028498856875
2023-08-24,384173,157728.696291113,1679.4147,12.0923722883135,1055235,4.17154632560854
2023-08-25,366303,157141.899510147,1660.5718,12.0923722883135,1025742,4.95700395735448
2023-08-26,409725,159257.846326102,1653.92,12.0923722883135,990794,2.95631046767388
2023-08-27,360769,149980.543685242,1646.9391,12.0974516942033,907110,3.09809624720537
2023-08-28,339309,148567.687421296,1658.0511,12.0889883867357,995843,5.81885141915672
2023-08-29,369640,161771.354417952,1653.7404,12.1178120617111,1019692,6.74946539429424
2023-08-30,406388,158305.342673018,1729.197,12.1042308769964,1027316,4.95306710245212
2023-08-31,381524,166957.181919955,1704.9303,12.0906801007557,1010128,4.71993181335609
2023-09-01,398679,156911.837160459,1645.8896,12.0974516942033,1006635,3.78034328900735
2023-09-02,454020,155530.306850084,1629.2924,12.128017967434,1024172,2.57011221841256
2023-09-03,469414,158494.514905528,1636.7911,12.0923722883135,1038128,2.56756042746727
2023-09-04,346987,151792.225356046,1635.7933,12.0636693660989,952440,3.62960467944002
2023-09-05,383067,163443.342669094,1630.5078,12.0991457779023,994049,3.8404560552942
2023-09-06,416242,160743.17103603,1634.226,12.1127155474555,1058940,3.959177420777
2023-09-07,386556,162601.813758389,1633.3439,12.0805369127517,1017089,3.99167312517269
2023-09-08,380770,165176.997618714,1647.71,12.1025353690993,1014297,3.74613556571337
2023-09-09,356400,167661.950259213,1636.455,12.1059268600252,929400,2.70899836931162
2023-09-10,330254,174202.321518633,1635.4265,12.1042308769964,866548,2.59731627667148
2023-09-11,425221,173455.096598068,1617.5775,12.0957580848383,1021616,4.46889358012907
2023-09-12,502188,167821.59405663,1551.7274,12.1110176619008,1092958,2.98039987928282
2023-09-13,1088813,159746.928060581,1592.9102,12.1161127471603,1627860,2.36953930272399
2023-09-14,441384,178679.336797753,1607.7054,12.1348314606742,1071590,3.67040189049884
2023-09-15,381022,174851.29248343,1626.56,12.1844591736003,1002709,3.64213567696574
2023-09-16,359842,176711.655508475,1641.559,12.2033898305085,922374,2.62804316867752
2023-09-17,347118,174361.330256993,1634.632,12.2674996450376,879624,2.36644095844325
2023-09-18,376251,178477.143138358,1622.6378,12.14848143982,979571,3.62226880639476
2023-09-19,387307,173548.084909626,1637.0342,12.1059268600252,1002911,2.92178994344823
2023-09-20,390215,170537.275944056,1643.3901,12.0839160839161,1012663,3.27390760119747
2023-09-21,530845,170290.673109244,1622.5411,12.1008403361345,1131119,3.52713008058799
2023-09-22,388035,166432.441981198,1583.9705,12.1229128665638,974991,2.26840973701734
2023-09-23,357356,161046.388266592,1593.006,12.0974516942033,863503,2.0649406283847
2023-09-24,349658,161844.68767507,1593.8253,12.1008403361345,883746,1.93655539283365
2023-09-25,378845,173640.818576025,1580.3143,12.0856063785145,990872,2.85974807463971
2023-09-26,398792,167526.774699132,1588.5739,12.0906801007557,1041222,3.1318469127253
2023-09-27,408803,175606.735936188,1594.146,12.0906801007557,1056862,2.52284209808573
2023-09-28,409700,173503.455641205,1598.5026,12.1093202522775,1030538,2.4618338173972
2023-09-29,406671,171890.028295279,1652.8611,12.1025353690993,1024678,2.2634692955243
2023-09-30,370560,180846.088407821,1667.5791,12.0670391061453,977771,2.04554268187315
2023-10-01,353429,168990.399916189,1671.0613,12.0687246822182,922694,2.09194854466244
2023-10-02,365448,171104.081182871,1733.3977,12.0518900822988,1016845,4.01191021441113
2023-10-03,374128,162682.583566629,1662.939,12.0940649496081,1002455,2.69885337307188
2023-10-04,379415,166767.70332588,1656.6427,12.0737842370039,983598,2.30795551529441
2023-10-05,371842,170983.179695148,1646.9977,12.0822262620612,955796,2.18977964841263
2023-10-06,391865,167306.300699301,1611.8146,12.0839160839161,993544,1.89842455066184
2023-10-07,400890,175808.270160727,1645.1523,12.0754716981132,996807,1.54255832621155
2023-10-08,351721,176967.017065324,1633.5292,12.0856063785145,924403,1.6245685649325
2023-10-09,376071,178378.38966676,1633.0312,12.0974516942033,993579,1.99413300800123
2023-10-10,376169,184993.148391608,1579.9022,12.0839160839161,1005950,1.73904936630145
2023-10-11,394988,186186.368325158,1567.416,12.1093202522775,1005828,1.80885442153366
2023-10-12,387961,160804.040733483,1565.9833,12.0940649496081,1004069,1.93458078327711
2023-10-13,380353,154044.092182684,1539.8721,12.1042308769964,1007291,1.92899853572798
2023-10-14,342183,158238.539010067,1551.9929,12.0805369127517,898577,1.43651036899558
2023-10-15,361680,152520.899636567,1555.0469,12.0771596309757,921231,1.49784041394465
2023-10-16,385491,161083.109684622,1557.5406,12.0569355288864,1027904,2.47871954128706
2023-10-17,379204,163966.062097902,1599.7488,12.0839160839161,1002389,2.08324769929641
2023-10-18,371595,162115.761304774,1564.9795,12.0957580848383,1010682,2.13984942529413
2023-10-19,358491,152556.623618301,1562.8689,12.0889883867357,997931,2.23021647991499
2023-10-20,415919,154733.246506428,1566.6798,12.0737842370039,1087921,2.74834913426179
2023-10-21,362893,167975.915349098,1603.8169,12.0889883867357,987400,2.00001060905116
2023-10-22,365336,165805.407474804,1628.8053,12.0940649496081,980622,2.06582331766835
2023-10-23,390534,160488.853381879,1662.9407,12.0991457779023,1063574,4.39763087562984
2023-10-24,411987,150052.385552289,1764.5577,12.0957580848383,1098323,5.44051376822082
2023-10-25,397012,151095.170057528,1783.8387,12.1229128665638,1081158,5.261345558011
2023-10-26,398495,146394.828927123,1786.735,12.0856063785145,1091779,5.19621276234658
2023-10-27,373556,158915.166969401,1803.3713,12.07209724745,1034649,4.34756580044653
