Time,avg(Block size (kB)) – Ethereum,avg(Fee – Transactions (USD)) – Ethereum,f(number(86400)/count()) – Ethereum,Price (ETH/USD) – Ethereum,sum(Transaction count – Blocks) – Ethereum
07.10.2015,808.1430855315747,0.0005724798711755,17.26618705035971,0.60006183,7121
08.10.2015,788.7191381987577,0.0005661321671525,16.770186335403725,0.6000743,6926
09.10.2015,779.3384301732925,0.0006341811466465,17.61467889908257,0.66999304,6763
10.10.2015,777.7898284313726,0.0006498931167165,17.647058823529413,0.67,6529
11.10.2015,748.1983047506407,0.000527507238747,17.031342400946187,0.67,6023
12.10.2015,787.4630924630925,0.00058558004158,16.783216783216783,0.6449989,6593
13.10.2015,817.9530148786217,0.0005894168643166,16.91464369616288,0.60002327,6818
14.10.2015,791.1678151601135,0.0005716070837471,17.51114714227807,0.6000232,6830
15.10.2015,824.1496142915145,0.0008868754277891,17.53958587088916,0.5399407,6499
16.10.2015,826.8799918083146,0.0009632917747468,17.694040548842924,0.532006,6795
17.10.2015,787.8924050632911,0.0005133054042731,17.088607594936708,0.521,6567
18.10.2015,812.0784630940344,0.0005557962978759,17.472194135490394,0.5129987,6481
19.10.2015,801.9077386934673,0.0004871272114574,17.366834170854272,0.5129908,6604
20.10.2015,770.0194388777555,0.0004867100454585,17.314629258517034,0.4711,5897
21.10.2015,774.135871743487,0.0004123636680917,17.314629258517034,0.45109996,6182
22.10.2015,782.1855222337125,0.0005323770123212,17.869700103412615,0.42969143,5979
23.10.2015,817.5238457153714,0.0006161592693478,16.416492494774843,0.54999816,6888
24.10.2015,770.572809901373,0.0004241911021233,16.708567008315605,0.46522045,6361
25.10.2015,750.6108712715856,0.0005279240932872,16.95447409733124,0.638986,5830
26.10.2015,765.4883863080685,0.0006419282911166,17.6039119804401,0.67000854,5938
27.10.2015,814.7959770114943,0.0011302261712439,16.551724137931036,0.7297457,6784
28.10.2015,808.0394604388968,0.0007331209188891,17.394805717737064,0.85,7346
29.10.2015,814.3799922450562,0.0007140923626087,16.750678557580457,0.77000004,7836
30.10.2015,780.9482033639143,0.0013161758209394,16.513761467889907,1.3199999,7941
31.10.2015,811.9364398518229,0.0012096374622356,16.84538896471047,1.0227265,7557
01.11.2015,783.4968980224893,0.0012020790675696,16.750678557580457,0.9383204,6915
02.11.2015,779.1839171974523,0.0008932386691983,17.197452229299362,1.0303929,6558
03.11.2015,844.0580137659783,0.0009082714252891,16.991150442477878,0.98990524,7399
04.11.2015,762.3270243902439,0.0007118322712611,16.858536585365854,0.99230355,7037
