Time,avg(Block size (kB)) – Ethereum,t,v,t_lambda,avg(Fee – Transactions (USD)) – Ethereum,f(number(86400)/count()) – Ethereum,Price (ETH/USD) – Ethereum,sum(Transaction count – Blocks) – Ethereum
22.02.2023,106556.31482525366,1677024000.0,424089.0,22.02.2023,6.5151018531438,12.17587373167982,1659.0526,1080839
23.02.2023,103332.8994099466,1677110400.0,459204.0,23.02.2023,6.61162693723283,12.138241078954763,1643.4799,1093537
24.02.2023,103976.7537050106,1677196800.0,478622.0,24.02.2023,5.456133531757546,12.194777699364856,1650.2714,1095771
25.02.2023,91693.22862767156,1677283200.0,440070.0,25.02.2023,4.119885884943348,12.148481439820022,1608.0265,995229
26.02.2023,89707.14369995786,1677369600.0,439398.0,26.02.2023,4.107786697648105,12.13653603034134,1594.6526,982721
27.02.2023,97088.7693817468,1677456000.0,440778.0,27.02.2023,4.535643354830035,12.112715547455489,1641.2711,1034112
28.02.2023,94595.37642425096,1677542400.0,409427.0,28.02.2023,4.689318742886808,12.153608102405402,1633.8428,1044634
01.03.2023,96257.6631076145,1677628800.0,430444.0,01.03.2023,5.571132159489194,12.138241078954763,1604.3262,1081357
02.03.2023,94460.35681081844,1677715200.0,453900.0,02.03.2023,5.233445692026542,12.170728271587548,1665.7909,1088950
03.03.2023,95722.0294407663,1677801600.0,435286.0,03.03.2023,5.5872928191702265,12.170728271587548,1647.3694,1092189
04.03.2023,101033.76941474396,1677888000.0,377170.0,04.03.2023,4.5361837527663775,12.155317951603829,1569.0089,971157
05.03.2023,99575.00941011235,1677974400.0,361349.0,05.03.2023,5.147887737162677,12.134831460674157,1566.5347,940858
06.03.2023,101210.97609673793,1678060800.0,397416.0,06.03.2023,6.032648362817367,12.148481439820022,1564.5245,1037182
07.03.2023,97429.38195615516,1678147200.0,393203.0,07.03.2023,5.924847385317404,12.141652613827992,1566.0651,1035152
08.03.2023,99756.5479239972,1678233600.0,390077.0,08.03.2023,6.0157784001405465,12.160450387051371,1562.0306,1011772
09.03.2023,100964.70279769436,1678320000.0,413586.0,09.03.2023,6.253750494898839,12.146773513285533,1532.748,1037747
10.03.2023,100341.81248234962,1678406400.0,415704.0,10.03.2023,5.2668371731691135,12.199943518780003,1437.2854,1065950
11.03.2023,90389.72041045823,1678492800.0,375019.0,11.03.2023,15.58094348861128,12.145066066910315,1425.9364,1031282
12.03.2023,90323.34838255978,1678579200.0,391593.0,12.03.2023,5.215116669178568,12.151898734177216,1471.2314,975115
13.03.2023,91746.88140350876,1678665600.0,529511.0,13.03.2023,5.391780012872084,12.126315789473685,1580.3566,1173725
14.03.2023,96852.62615903345,1678752000.0,456907.0,14.03.2023,5.736917083613434,12.138241078954763,1673.2396,1105574
15.03.2023,98560.91213742609,1678838400.0,446170.0,15.03.2023,5.440996498385837,12.165587158546888,1699.3735,1076868
16.03.2023,100522.83274820952,1678924800.0,412601.0,16.03.2023,4.908702051468607,12.13312736975144,1649.1589,1042974
17.03.2023,101003.66666666669,1679011200.0,444550.0,17.03.2023,4.845331318858596,12.141652613827992,1673.5546,1068367
18.03.2023,99611.4896096602,1679097600.0,422651.0,18.03.2023,3.933421140877096,12.131423757371524,1785.0359,1023763
19.03.2023,103914.3446724768,1679184000.0,400123.0,19.03.2023,4.096346902464501,12.145066066910315,1757.1964,992358
20.03.2023,103528.67428491308,1679270400.0,469290.0,20.03.2023,4.278305454405539,12.114413909141897,1779.4391,1123422
21.03.2023,108252.01208713984,1679356800.0,455086.0,21.03.2023,3.8591634213530974,12.14335910049192,1732.0458,1081542
22.03.2023,105783.37038596492,1679443200.0,455211.0,22.03.2023,4.235758792842634,12.126315789473685,1803.6846,1073049
23.03.2023,130029.76442443006,1679529600.0,461335.0,23.03.2023,4.460393688912578,12.158739093723614,1734.0643,1077597
24.03.2023,120807.86943703495,1679616000.0,445540.0,24.03.2023,4.722857515540357,12.129720623332863,1814.2421,1084504
25.03.2023,112673.196546399,1679702400.0,432209.0,25.03.2023,3.5264831977552458,12.129720623332863,1749.5514,1052576
26.03.2023,113062.55616399887,1679788800.0,406762.0,26.03.2023,3.909295260483907,12.131423757371524,1743.1676,1011463
27.03.2023,118144.42037947995,1679875200.0,445595.0,27.03.2023,5.3999166150517,12.14335910049192,1773.737,1100122
28.03.2023,115640.44199128111,1679961600.0,493134.0,28.03.2023,5.270775387279259,12.150189846716357,1714.9136,1149677
29.03.2023,113731.20061858567,1680048000.0,514236.0,29.03.2023,5.534678791340514,12.146773513285533,1773.1788,1165012
30.03.2023,120828.93397021636,1680134400.0,512738.0,30.03.2023,5.917574011875733,12.138241078954763,1793.0391,1187924
31.03.2023,111629.48070175438,1680220800.0,481199.0,31.03.2023,5.139834341551719,12.126315789473685,1794.7468,1150969
01.04.2023,110065.3055946022,1680307200.0,425144.0,01.04.2023,4.613733405467181,12.145066066910315,1821.6715,1020143
02.04.2023,109046.8797013664,1680393600.0,399448.0,02.04.2023,4.554811136923583,12.170728271587548,1820.6871,981226
03.04.2023,117278.2042949986,1680480000.0,422763.0,03.04.2023,5.945266020245957,12.206838089855893,1794.5789,1052294
04.04.2023,125590.15866685656,1680566400.0,441466.0,04.04.2023,6.05693346412629,12.305939324882496,1810.548,1068725
05.04.2023,129990.72275822928,1680652800.0,468287.0,05.04.2023,6.725376080690879,12.258796821793416,1870.3943,1124845
06.04.2023,121377.23302358828,1680739200.0,427818.0,06.04.2023,6.223482527519582,12.35167977126519,1909.0787,1036898
07.04.2023,118264.98200623406,1680825600.0,452086.0,07.04.2023,5.119515285595988,12.24142816661944,1872.1484,1043552
08.04.2023,117079.26352308127,1680912000.0,384526.0,08.04.2023,5.2222384188024105,12.234494477485132,1863.7125,924776
09.04.2023,122357.1444791371,1680998400.0,381111.0,09.04.2023,4.718156307212867,12.262276468918536,1848.2333,957033
10.04.2023,121645.3970838052,1681084800.0,443366.0,10.04.2023,5.316046957434169,12.231030577576444,1858.221,1016480
11.04.2023,121619.97266676108,1681171200.0,465552.0,11.04.2023,6.01714320089633,12.236227163291318,1910.1223,1084502
12.04.2023,122134.40621436716,1681257600.0,436713.0,12.04.2023,5.119505497215763,12.314709236031929,1890.2008,1021632
13.04.2023,122093.05132145052,1681344000.0,517365.0,13.04.2023,6.082905097741521,13.2759680393362,1916.9089,1094764
14.04.2023,121774.58621181845,1681430400.0,534546.0,14.04.2023,6.261517372622077,12.332286611475878,2011.0492,1166392
15.04.2023,112377.79814814815,1681516800.0,513110.0,15.04.2023,5.634785131645275,12.307692307692308,2100.0269,1056292
16.04.2023,102819.7247940926,1681603200.0,370464.0,16.04.2023,7.59401784855525,12.269241692700938,2090.1707,854249
17.04.2023,125862.48874734608,1681689600.0,381568.0,17.04.2023,8.698918989170242,12.229299363057326,2118.7263,1011979
18.04.2023,112551.17996604416,1681776000.0,387161.0,18.04.2023,12.263378346249825,12.224108658743631,2074.2402,1070108
19.04.2023,117204.59912454108,1681862400.0,368469.0,19.04.2023,16.893311936488406,12.199943518780003,2104.0017,1085368
20.04.2023,114694.6453678668,1681948800.0,377225.0,20.04.2023,14.506689306155916,12.295431905507328,1932.3379,1073576
21.04.2023,103950.9997182305,1682035200.0,396775.0,21.04.2023,9.386861837693154,12.172442941673712,1943.0483,1009840
22.04.2023,102312.4842370744,1682121600.0,324741.0,22.04.2023,9.732321416400218,12.10592686002522,1849.2737,862010
23.04.2023,103583.5931846866,1682208000.0,307221.0,23.04.2023,10.853826209280552,12.116112747160289,1873.7012,867666
24.04.2023,105847.00953582948,1682294400.0,343906.0,24.04.2023,10.602615808256894,12.116112747160289,1861.9882,940804
25.04.2023,105061.10838130002,1682380800.0,379490.0,25.04.2023,8.772998776430345,12.129720623332863,1842.2186,976311
26.04.2023,107157.93222003928,1682467200.0,380086.0,26.04.2023,9.368639244209062,12.124614089250633,1866.0177,978231
27.04.2023,107188.45492898326,1682553600.0,372141.0,27.04.2023,8.990344488002604,12.150189846716357,1864.3792,939382
28.04.2023,101326.94917871684,1682640000.0,383292.0,28.04.2023,8.938163877780793,12.129720623332863,1908.7186,987858
29.04.2023,93070.75910049192,1682726400.0,347603.0,29.04.2023,9.11586547805831,12.14335910049192,1891.1405,887381
30.04.2023,105854.72651972483,1682812800.0,347752.0,30.04.2023,10.328434616814056,12.129720623332863,1907.5559,974972
01.05.2023,102486.8282458855,1682899200.0,365129.0,01.05.2023,14.053259394826217,12.153608102405402,1872.1041,1102060
02.05.2023,99673.64154127408,1682985600.0,379933.0,02.05.2023,16.63332775430076,12.150189846716357,1830.3057,1127805
03.05.2023,105097.56056338028,1683072000.0,403174.0,03.05.2023,15.047076294689951,12.169014084507042,1869.7788,1117146
04.05.2023,100291.21027512632,1683158400.0,391393.0,04.05.2023,15.93672373160016,12.128017967434026,1904.7037,1110353
05.05.2023,97044.2335203366,1683244800.0,433433.0,05.05.2023,25.81596935164521,12.11781206171108,1876.9768,1208777
06.05.2023,99898.69427647306,1683331200.0,370431.0,06.05.2023,28.44030480803766,12.150189846716357,1994.3014,1146025
07.05.2023,93956.19527625474,1683417600.0,355423.0,07.05.2023,23.04034619975302,12.146773513285533,1896.8146,1101644
08.05.2023,99069.0756148981,1683504000.0,398676.0,08.05.2023,21.41622224226525,12.14335910049192,1869.0815,1145960
09.05.2023,104693.88596737909,1683590400.0,400135.0,09.05.2023,18.20370749184835,12.148481439820022,1847.413,1126707
10.05.2023,110704.5520877267,1683676800.0,377126.0,10.05.2023,19.548722484742516,12.146773513285533,1846.6486,1087072
11.05.2023,108630.87037299674,1683763200.0,367691.0,11.05.2023,20.276117899392776,12.253581052333002,1840.1476,1101066
12.05.2023,111659.57871909787,1683849600.0,400344.0,12.05.2023,13.725645844084392,12.490964290877548,1795.2535,1070884
13.05.2023,116493.96214689263,1683936000.0,401161.0,13.05.2023,9.589563573553786,12.203389830508474,1807.1503,994500
14.05.2023,110662.4001134269,1684022400.0,401259.0,14.05.2023,9.17804255777932,12.250106337728626,1795.2844,992511
15.05.2023,117135.30618294748,1684108800.0,413393.0,15.05.2023,12.08477982828088,12.196499153020891,1799.4226,1092066
16.05.2023,129913.92476002258,1684195200.0,393271.0,16.05.2023,11.70673526198406,12.196499153020891,1816.2543,1072600
17.05.2023,129738.43751767036,1684281600.0,389835.0,17.05.2023,11.220718562843476,12.213740458015268,1824.0186,1043731
18.05.2023,116119.9801743532,1684368000.0,376802.0,18.05.2023,11.272833486300318,12.148481439820022,1822.1598,1054402
19.05.2023,113343.98320158102,1684454400.0,398325.0,19.05.2023,9.64779597458842,12.196499153020891,1800.7767,1073998
20.05.2023,112736.6977496484,1684540800.0,455775.0,20.05.2023,7.036657802290133,12.151898734177216,1812.3881,1049772
21.05.2023,116251.45806906272,1684627200.0,413047.0,21.05.2023,7.726014362564675,12.177589852008456,1819.9098,1014742
22.05.2023,115337.71983122364,1684713600.0,390478.0,22.05.2023,9.745713501807188,12.151898734177216,1804.1298,1075234
23.05.2023,112147.17942212826,1684800000.0,397161.0,23.05.2023,10.751706224989045,12.177589852008456,1817.3978,1113343
24.05.2023,123715.52952755906,1684886400.0,392989.0,24.05.2023,9.64240898529571,12.148481439820022,1853.8264,1054823
25.05.2023,127311.23464079852,1684972800.0,403993.0,25.05.2023,8.222063711564148,12.146773513285533,1799.8976,1063518
26.05.2023,129792.63109113889,1685059200.0,407586.0,26.05.2023,7.020721934503998,12.13312736975144,1805.7565,1059657
27.05.2023,124587.29717973902,1685145600.0,399081.0,27.05.2023,6.176117004463771,12.122912866563771,1827.973,982723
28.05.2023,129549.47489481066,1685232000.0,358453.0,28.05.2023,7.225695576595644,12.11781206171108,1830.0759,968996
29.05.2023,121203.14661231377,1685318400.0,401193.0,29.05.2023,8.472124009737845,12.145066066910315,1909.7737,1082389
30.05.2023,122123.4695945946,1685404800.0,449879.0,30.05.2023,9.000089535125426,12.16216216216216,1892.7218,1190789
31.05.2023,124286.68023092089,1685491200.0,433354.0,31.05.2023,8.471521442569555,12.165587158546888,1900.3,1098323
01.06.2023,113935.07832089029,1685577600.0,385770.0,01.06.2023,8.712502563158514,12.170728271587548,1874.2858,1071180
02.06.2023,124334.9981664316,1685664000.0,458745.0,02.06.2023,6.855467120024934,12.18617771509168,1861.2644,1102996
03.06.2023,127685.03774116322,1685750400.0,407454.0,03.06.2023,5.851998393206021,12.167300380228136,1906.8756,1003794
04.06.2023,126344.06191819464,1685836800.0,383910.0,04.06.2023,5.464153796836451,12.18617771509168,1891.4425,962454
05.06.2023,126886.67514843088,1685923200.0,475014.0,05.06.2023,7.265460363860756,12.213740458015268,1889.2313,1151611
06.06.2023,124515.5023957159,1686009600.0,434840.0,06.06.2023,5.71561450865012,12.17587373167982,1810.4731,1095254
07.06.2023,121020.89575398504,1686096000.0,440242.0,07.06.2023,5.359326510507759,12.187896741430386,1884.345,1071257
08.06.2023,120772.73251377702,1686182400.0,387786.0,08.06.2023,5.657087265903221,12.208562950402714,1831.9521,1008582
09.06.2023,124599.3128169014,1686268800.0,448247.0,09.06.2023,4.949952997696561,12.169014084507042,1845.7003,1046976
10.06.2023,121489.75355383533,1686355200.0,537703.0,10.06.2023,4.602467218362115,12.160450387051371,1840.2968,1204433
11.06.2023,123477.22729193071,1686441600.0,540724.0,11.06.2023,3.4624404646019293,12.167300380228136,1751.5021,1106781
12.06.2023,129235.19589079652,1686528000.0,404873.0,12.06.2023,4.153435688479135,12.158739093723614,1752.7067,976377
13.06.2023,128065.16842401236,1686614400.0,391613.0,13.06.2023,4.042167657204553,12.146773513285533,1742.4845,952433
14.06.2023,136985.12795941374,1686700800.0,432880.0,14.06.2023,4.796395909637853,12.17587373167982,1739.7407,1023424
15.06.2023,130752.415787252,1686787200.0,488807.0,15.06.2023,3.764782947925655,12.157028281975515,1650.188,1110065
16.06.2023,125978.22808988763,1686873600.0,485302.0,16.06.2023,3.947528933652883,12.134831460674157,1666.0886,1146585
17.06.2023,128611.828387458,1686960000.0,429592.0,17.06.2023,4.200736550835772,12.094064949608065,1718.6918,984528
18.06.2023,113832.17134437272,1687046400.0,418858.0,18.06.2023,3.49186244915476,12.124614089250633,1727.8805,1001818
19.06.2023,116479.06459766888,1687132800.0,439072.0,19.06.2023,4.040650732958002,12.13312736975144,1720.6923,1046350
20.06.2023,131237.71847795564,1687219200.0,395778.0,20.06.2023,4.031209458701867,12.131423757371524,1737.0859,1072315
21.06.2023,128807.5327259986,1687305600.0,441846.0,21.06.2023,4.568616978947972,12.109320252277506,1791.787,1091714
22.06.2023,127231.3743323025,1687392000.0,408494.0,22.06.2023,4.185122559410711,12.145066066910315,1889.7825,1052333
23.06.2023,123664.28547321052,1687478400.0,436908.0,23.06.2023,4.519182895092398,12.150189846716357,1872.4451,1054976
24.06.2023,115355.71265822784,1687564800.0,381319.0,24.06.2023,3.602571244265687,12.151898734177216,1891.652,1004563
25.06.2023,123535.45850914206,1687651200.0,362846.0,25.06.2023,3.4434549654778537,12.151898734177216,1875.6953,935051
26.06.2023,131328.34998592737,1687737600.0,406678.0,26.06.2023,3.646973656418903,12.158739093723614,1898.5503,997141
27.06.2023,138408.00281769512,1687824000.0,410757.0,27.06.2023,4.6279257535131375,12.172442941673712,1858.92,1067508
28.06.2023,137389.87963610917,1687910400.0,432695.0,28.06.2023,4.555064546374674,12.092372288313506,1889.5449,1094625
29.06.2023,128960.54899761672,1687996800.0,390152.0,29.06.2023,7.238361576439273,12.112715547455489,1828.7399,1064502
30.06.2023,129751.42077192984,1688083200.0,443143.0,30.06.2023,6.2010192097565096,12.126315789473685,1852.0127,1129340
01.07.2023,123796.86712598424,1688169600.0,398089.0,01.07.2023,4.441098051709373,12.148481439820022,1933.6167,1016124
02.07.2023,126056.77972518228,1688256000.0,362044.0,02.07.2023,4.189780174852422,12.114413909141897,1924.6559,926071
03.07.2023,127421.25991003656,1688342400.0,405406.0,03.07.2023,5.073504121174238,12.145066066910315,1937.8368,1061800
04.07.2023,125113.70091356288,1688428800.0,370586.0,04.07.2023,7.434966368885348,12.14335910049192,1955.3639,932466
05.07.2023,81883.5413165266,1688515200.0,293776.0,05.07.2023,14.688076416277408,12.100840336134452,1936.5596,761086
06.07.2023,102559.98932734168,1688601600.0,321129.0,06.07.2023,10.206099858584302,12.13312736975144,1910.1652,914824
07.07.2023,124126.82666666666,1688688000.0,355104.0,07.07.2023,7.238756582585897,12.126315789473685,1845.4729,1038860
08.07.2023,128608.92409333707,1688774400.0,361646.0,08.07.2023,4.736608554943747,12.145066066910315,1870.7367,1014253
09.07.2023,132285.7357323587,1688860800.0,349289.0,09.07.2023,4.752262038958243,12.145066066910315,1865.376,954771
10.07.2023,134183.68172224567,1688947200.0,425094.0,10.07.2023,5.103765519958007,12.157028281975515,1862.6893,1058817
11.07.2023,136483.16746277045,1689033600.0,433775.0,11.07.2023,4.991721638499029,12.138241078954763,1880.6404,1092159
12.07.2023,145940.98199971876,1689120000.0,391681.0,12.07.2023,6.26519016031357,12.150189846716357,1878.7145,1041644
13.07.2023,147052.93076273572,1689206400.0,415707.0,13.07.2023,6.866114748403232,12.158739093723614,1871.8843,1121657
14.07.2023,140248.93280854652,1689292800.0,452694.0,14.07.2023,5.675798265678694,12.145066066910315,2005.2246,1111143
15.07.2023,151199.9296432616,1689379200.0,381027.0,15.07.2023,3.9922970676369856,12.231030577576444,1937.4994,951225
16.07.2023,142672.50422178442,1689465600.0,342643.0,16.07.2023,4.608414673435005,12.158739093723614,1931.2024,947137
17.07.2023,136321.0037820423,1689552000.0,359741.0,17.07.2023,5.53355732725412,12.102535369099314,1921.2003,1036741
18.07.2023,133806.62468443197,1689638400.0,445392.0,18.07.2023,6.113666325075586,12.11781206171108,1911.7001,1176207
19.07.2023,137526.68807854137,1689724800.0,414679.0,19.07.2023,6.035668192825584,12.11781206171108,1897.5782,1093950
20.07.2023,135720.77763783935,1689811200.0,375692.0,20.07.2023,6.348921653824242,12.090680100755668,1888.7863,1049754
21.07.2023,128431.23021985716,1689897600.0,407800.0,21.07.2023,6.326755358123543,12.099145777902256,1891.1213,1111037
22.07.2023,142345.44427352818,1689984000.0,364589.0,22.07.2023,4.900925741133437,12.08222626206125,1891.7648,1004374
23.07.2023,140242.71520492376,1690070400.0,352966.0,23.07.2023,5.285209569070337,12.085606378514475,1865.6185,977428
24.07.2023,140042.24548887956,1690156800.0,370111.0,24.07.2023,7.653130174258637,12.085606378514475,1888.7556,1036300
25.07.2023,148820.33664752837,1690243200.0,345901.0,25.07.2023,7.387568330510965,12.099145777902256,1849.9728,990374
26.07.2023,154000.2800447177,1690329600.0,371456.0,26.07.2023,6.309861996311202,12.073784237003911,1858.0353,1029754
27.07.2023,152345.14783216783,1690416000.0,360424.0,27.07.2023,7.637565497938475,12.083916083916083,1871.9192,999058
28.07.2023,143968.15033594624,1690502400.0,374286.0,28.07.2023,8.692757205760731,12.094064949608065,1860.9478,1014601
29.07.2023,145035.34550286754,1690588800.0,365270.0,29.07.2023,5.335903040037664,12.085606378514475,1874.094,991161
30.07.2023,169553.02686066032,1690675200.0,379497.0,30.07.2023,5.193413896778411,12.08729714605484,1880.8237,981688
31.07.2023,154681.49315833565,1690761600.0,438149.0,31.07.2023,5.32982268227812,12.063669366098855,1861.5826,1048461
01.08.2023,145718.8540706605,1690848000.0,378046.0,01.08.2023,5.18713723458967,12.065354000837871,1856.1024,1068108
02.08.2023,141928.39966485128,1690934400.0,380989.0,02.08.2023,5.747572768771859,12.065354000837871,1873.9658,1042149
03.08.2023,152153.9655703289,1691020800.0,399714.0,03.08.2023,5.150829590397886,12.092372288313506,1840.0618,1049539
04.08.2023,155533.67967002236,1691107200.0,423512.0,04.08.2023,4.34499882975785,12.080536912751676,1835.6317,1075359
05.08.2023,150721.1784765898,1691193600.0,364784.0,05.08.2023,3.6277356182397766,12.075471698113208,1830.3213,1124372
06.08.2023,145642.78327262538,1691280000.0,350495.0,06.08.2023,3.698140220722188,12.104230876996358,1836.8425,987506
07.08.2023,157001.4991598992,1691366400.0,366398.0,07.08.2023,5.368105450564165,12.097451694203304,1830.2715,1047336
08.08.2023,158545.54990900183,1691452800.0,380235.0,08.08.2023,5.264813455479675,12.095758084838304,1828.9108,1098689
09.08.2023,152531.1740834033,1691539200.0,427860.0,09.08.2023,4.914552748027434,12.090680100755668,1856.4578,1076595
10.08.2023,151942.852225021,1691625600.0,386504.0,10.08.2023,5.248496311438932,12.090680100755668,1855.8776,1037733
11.08.2023,147380.29057078905,1691712000.0,402773.0,11.08.2023,4.377334038743993,12.08729714605484,1852.4984,1050203
12.08.2023,149081.82535684298,1691798400.0,359903.0,12.08.2023,3.7278118160992255,12.090680100755668,1848.9924,972839
13.08.2023,148529.88891993853,1691884800.0,347256.0,13.08.2023,3.88351455247484,12.07209724745005,1849.8483,920802
14.08.2023,155932.96770134228,1691971200.0,386089.0,14.08.2023,5.040313299374805,12.080536912751676,1840.5411,1009971
15.08.2023,170631.39916083915,1692057600.0,400821.0,15.08.2023,5.788485763366854,12.083916083916083,1845.4943,1056395
16.08.2023,149498.48119670068,1692144000.0,380286.0,16.08.2023,6.596495535391273,12.07884803578918,1828.7074,1076132
17.08.2023,151093.46400560223,1692230400.0,391765.0,17.08.2023,8.112382379622355,12.100840336134452,1808.0688,1065879
18.08.2023,145455.8937123652,1692316800.0,417765.0,18.08.2023,5.055005594557203,12.099145777902256,1683.0892,1081417
19.08.2023,157058.6348873023,1692403200.0,437519.0,19.08.2023,3.1623354202209173,12.095758084838304,1661.1787,1041484
20.08.2023,154300.62279473536,1692489600.0,363290.0,20.08.2023,3.595904709325445,12.097451694203304,1669.3472,943440
21.08.2023,154841.039193729,1692576000.0,370345.0,21.08.2023,4.961917043666038,12.094064949608065,1685.0713,1010718
22.08.2023,144587.71037181997,1692662400.0,372925.0,22.08.2023,6.265784849826525,12.07715963097568,1667.6266,1040834
23.08.2023,160163.96018440905,1692748800.0,377732.0,23.08.2023,4.580284988568747,12.070410729253982,1634.7892,1045220
24.08.2023,157728.69629111266,1692835200.0,384173.0,24.08.2023,4.171546325608539,12.092372288313506,1679.4147,1055235
25.08.2023,157141.89951014696,1692921600.0,366303.0,25.08.2023,4.957003957354483,12.092372288313506,1660.5718,1025742
26.08.2023,159257.84632610218,1693008000.0,409725.0,26.08.2023,2.956310467673876,12.092372288313506,1653.92,990794
27.08.2023,149980.54368524224,1693094400.0,360769.0,27.08.2023,3.098096247205365,12.097451694203304,1646.9391,907110
28.08.2023,148567.68742129565,1693180800.0,339309.0,28.08.2023,5.818851419156721,12.088988386735693,1658.0511,995843
29.08.2023,161771.3544179523,1693267200.0,369640.0,29.08.2023,6.74946539429424,12.11781206171108,1653.7404,1019692
30.08.2023,158305.34267301764,1693353600.0,406388.0,30.08.2023,4.953067102452115,12.104230876996358,1729.197,1027316
31.08.2023,166957.1819199552,1693440000.0,381524.0,31.08.2023,4.719931813356086,12.090680100755668,1704.9303,1010128
01.09.2023,156911.83716045925,1693526400.0,398679.0,01.09.2023,3.7803432890073454,12.097451694203304,1645.8896,1006635
02.09.2023,155530.30685008422,1693612800.0,454020.0,02.09.2023,2.5701122184125604,12.128017967434026,1629.2924,1024172
03.09.2023,158494.51490552834,1693699200.0,469414.0,03.09.2023,2.567560427467274,12.092372288313506,1636.7911,1038128
04.09.2023,151792.2253560458,1693785600.0,346987.0,04.09.2023,3.629604679440018,12.063669366098855,1635.7933,952440
05.09.2023,163443.34266909395,1693872000.0,383067.0,05.09.2023,3.8404560552942,12.099145777902256,1630.5078,994049
06.09.2023,160743.17103602973,1693958400.0,416242.0,06.09.2023,3.9591774207770007,12.112715547455489,1634.226,1058940
07.09.2023,162601.81375838927,1694044800.0,386556.0,07.09.2023,3.9916731251726887,12.080536912751676,1633.3439,1017089
08.09.2023,165176.99761871411,1694131200.0,380770.0,08.09.2023,3.746135565713368,12.102535369099314,1647.71,1014297
09.09.2023,167661.95025921255,1694217600.0,356400.0,09.09.2023,2.708998369311624,12.10592686002522,1636.455,929400
10.09.2023,174202.32151863267,1694304000.0,330254.0,10.09.2023,2.597316276671481,12.104230876996358,1635.4265,866548
11.09.2023,173455.09659806805,1694390400.0,425221.0,11.09.2023,4.468893580129068,12.095758084838304,1617.5775,1021616
12.09.2023,167821.59405663022,1694476800.0,502188.0,12.09.2023,2.980399879282824,12.111017661900757,1551.7274,1092958
13.09.2023,159746.92806058057,1694563200.0,1088813.0,13.09.2023,2.3695393027239904,12.116112747160289,1592.9102,1627860
14.09.2023,178679.3367977528,1694649600.0,441384.0,14.09.2023,3.670401890498837,12.134831460674157,1607.7054,1071590
15.09.2023,174851.2924834297,1694736000.0,381022.0,15.09.2023,3.642135676965736,12.184459173600338,1626.56,1002709
16.09.2023,176711.65550847456,1694822400.0,359842.0,16.09.2023,2.6280431686775247,12.203389830508474,1641.559,922374
17.09.2023,174361.33025699275,1694908800.0,347118.0,17.09.2023,2.3664409584432486,12.267499645037626,1634.632,879624
18.09.2023,178477.1431383577,1694995200.0,376251.0,18.09.2023,3.62226880639476,12.148481439820022,1622.6378,979571
19.09.2023,173548.0849096259,1695081600.0,387307.0,19.09.2023,2.9217899434482324,12.10592686002522,1637.0342,1002911
20.09.2023,170537.27594405593,1695168000.0,390215.0,20.09.2023,3.2739076011974744,12.083916083916083,1643.3901,1012663
21.09.2023,170290.6731092437,1695254400.0,530845.0,21.09.2023,3.5271300805879857,12.100840336134452,1622.5411,1131119
22.09.2023,166432.44198119827,1695340800.0,388035.0,22.09.2023,2.268409737017344,12.122912866563771,1583.9705,974991
23.09.2023,161046.388266592,1695427200.0,357356.0,23.09.2023,2.0649406283847034,12.097451694203304,1593.006,863503
24.09.2023,161844.68767507002,1695513600.0,349658.0,24.09.2023,1.936555392833651,12.100840336134452,1593.8253,883746
25.09.2023,173640.8185760246,1695600000.0,378845.0,25.09.2023,2.859748074639712,12.085606378514475,1580.3143,990872
26.09.2023,167526.7746991324,1695686400.0,398792.0,26.09.2023,3.1318469127253024,12.090680100755668,1588.5739,1041222
27.09.2023,175606.73593618808,1695772800.0,408803.0,27.09.2023,2.5228420980857287,12.090680100755668,1594.146,1056862
28.09.2023,173503.45564120534,1695859200.0,409700.0,28.09.2023,2.461833817397196,12.109320252277506,1598.5026,1030538
29.09.2023,171890.02829527945,1695945600.0,406671.0,29.09.2023,2.2634692955243034,12.102535369099314,1652.8611,1024678
30.09.2023,180846.08840782123,1696032000.0,370560.0,30.09.2023,2.045542681873146,12.067039106145252,1667.5791,977771
01.10.2023,168990.3999161894,1696118400.0,353429.0,01.10.2023,2.091948544662436,12.068724682218187,1671.0613,922694
02.10.2023,171104.0811828707,1696204800.0,365448.0,02.10.2023,4.011910214411131,12.051890082298788,1733.3977,1016845
03.10.2023,162682.58356662933,1696291200.0,374128.0,03.10.2023,2.698853373071883,12.094064949608065,1662.939,1002455
04.10.2023,166767.70332588037,1696377600.0,379415.0,04.10.2023,2.307955515294412,12.073784237003911,1656.6427,983598
05.10.2023,170983.17969514753,1696464000.0,371842.0,05.10.2023,2.189779648412633,12.08222626206125,1646.9977,955796
06.10.2023,167306.3006993007,1696550400.0,391865.0,06.10.2023,1.898424550661841,12.083916083916083,1611.8146,993544
07.10.2023,175808.27016072677,1696636800.0,400890.0,07.10.2023,1.54255832621155,12.075471698113208,1645.1523,996807
08.10.2023,176967.01706532383,1696723200.0,351721.0,08.10.2023,1.6245685649325,12.085606378514475,1633.5292,924403
09.10.2023,178378.38966676002,1696809600.0,376071.0,09.10.2023,1.9941330080012312,12.097451694203304,1633.0312,993579
10.10.2023,184993.1483916084,1696896000.0,376169.0,10.10.2023,1.739049366301451,12.083916083916083,1579.9022,1005950
11.10.2023,186186.36832515767,1696982400.0,394988.0,11.10.2023,1.808854421533659,12.109320252277506,1567.416,1005828
