Time,Price (BTC/USD) – Bitcoin,sum(Transaction count – Blocks) – Bitcoin,avg(Block size (kB)) – Bitcoin,f(number(86400)/count()) – Bitcoin,avg(Fee – Transactions (USD)) – Bitcoin
02.04.2022,46188.0,254442.0,1300146.274074074,640.0,2.350374554515371
03.04.2022,45918.0,225564.0,1061416.0647482015,621.5827338129496,2.1244323039137454
04.04.2022,46435.0,275106.0,1165983.2278481012,546.8354430379746,2.118481302116275
05.04.2022,46627.0,273430.0,1175464.2206896553,595.8620689655172,1.85554038291336
06.04.2022,45557.0,273640.0,1135374.3,576.0,1.713274289577547
07.04.2022,43218.0,269404.0,1279268.2826086956,626.0869565217391,1.610572488901427
08.04.2022,43488.0,266805.0,1222204.462686567,644.776119402985,1.8697653818331736
09.04.2022,42332.0,232792.0,958481.4836601308,564.7058823529412,1.4821188902539606
10.04.2022,42806.0,216446.0,963704.1285714286,617.1428571428571,1.3506947257052566
11.04.2022,42111.0,276623.0,1305536.8686131388,630.6569343065694,1.5995499958427173
12.04.2022,39599.0,278839.0,1253908.450980392,564.7058823529412,1.5216190098945983
13.04.2022,40101.0,276968.0,1241552.1642857145,617.1428571428571,1.7175576102654455
14.04.2022,41258.0,265537.0,1226918.7898550725,626.0869565217391,1.7186489762255357
15.04.2022,39959.0,254831.0,1011750.3987341772,546.8354430379746,1.389795648488606
16.04.2022,40530.0,225486.0,1039411.6194029852,644.776119402985,1.1552080838721694
17.04.2022,40457.0,207324.0,828635.0666666667,523.6363636363636,1.0423610416546083
18.04.2022,39750.0,246421.0,1293231.805970149,644.776119402985,1.3737637664809412
19.04.2022,40873.0,273168.0,1359555.0564516129,696.7741935483871,1.4019586854975692
20.04.2022,41498.0,285655.0,1148729.65625,540.0,1.292380500603875
21.04.2022,41384.0,282438.0,1109322.224852071,511.2426035502959,1.5930988068177794
22.04.2022,40358.0,260930.0,1286750.1185185183,640.0,1.6965185597669872
23.04.2022,39784.0,234978.0,953027.1840490798,530.0613496932515,1.3888751981036522
24.04.2022,39555.0,221992.0,850437.730994152,505.2631578947368,1.1976950209917474
25.04.2022,39486.0,277417.0,1168047.3580246917,533.3333333333334,1.8245775287743724
26.04.2022,40484.0,273297.0,1236938.0571428572,617.1428571428571,1.675041360863822
27.04.2022,38146.0,287105.0,1062318.6764705882,508.2352941176471,1.483418392574145
28.04.2022,39224.0,275765.0,1367430.4772727273,654.5454545454545,1.603437868112342
29.04.2022,39742.0,286563.0,1317207.04,576.0,1.889614935284737
30.04.2022,38651.0,261630.0,1227105.7866666666,576.0,1.5455113228605282
01.05.2022,37765.0,232322.0,874984.2634730539,517.3652694610779,1.270391083496182
02.05.2022,38502.0,272206.0,1117986.0625,540.0,1.5063866523882647
03.05.2022,38559.0,277895.0,1124335.96,576.0,1.3411690289497833
04.05.2022,37847.0,233045.0,1092913.4589041097,591.7808219178082,2.048851302967238
05.05.2022,39754.0,315759.0,1419433.9617834394,550.3184713375796,2.8126962955925245
06.05.2022,36630.0,286887.0,1459279.9436619717,608.4507042253521,2.165674803668343
07.05.2022,36076.0,231623.0,1067810.9510489511,604.1958041958042,2.1464763002810603
08.05.2022,35572.0,233892.0,1012209.6387096774,557.4193548387096,1.8614778530261828
09.05.2022,34050.0,279511.0,1245684.7225806452,557.4193548387096,2.410523644149962
10.05.2022,30321.0,279658.0,1163013.5555555555,564.7058823529412,1.890978059987556
11.05.2022,31112.0,262683.0,1238315.6068965518,595.8620689655172,2.560043960210596
12.05.2022,28913.0,274204.0,1387405.8148148148,640.0,3.1273976470073377
13.05.2022,29126.0,269880.0,1305426.7105263155,568.421052631579,3.403765825922632
14.05.2022,29310.0,290225.0,1396389.2340425532,612.7659574468086,2.58531094633474
15.05.2022,30200.0,235433.0,1530435.786885246,708.1967213114754,2.0890773213610667
16.05.2022,31254.0,272134.0,1425462.5426829269,526.829268292683,2.413389952376402
17.05.2022,30046.0,278496.0,1460201.0884353742,587.7551020408164,2.040271281454671
18.05.2022,30614.0,262907.0,1273787.9402985077,644.776119402985,1.925922950320836
19.05.2022,28887.0,262479.0,1335489.991803279,708.1967213114754,1.880802885183196
20.05.2022,30082.0,267034.0,1443016.8203125,675.0,1.9263842181145472
21.05.2022,29293.0,225225.0,1071192.6814814815,640.0,1.5647348655788655
22.05.2022,29481.0,209047.0,1205588.8032786886,708.1967213114754,1.6425401072486092
23.05.2022,30351.0,265106.0,1142381.04375,540.0,1.8119396845035567
24.05.2022,29259.0,235866.0,1228520.425,720.0,2.005929064807984
25.05.2022,29647.0,288842.0,1354729.888888889,600.0,1.998187183650577
26.05.2022,29623.0,262367.0,1196357.609929078,612.7659574468086,1.9901387083741475
27.05.2022,29347.0,270453.0,1263145.0507246377,626.0869565217391,1.8939776108972728
28.05.2022,28638.0,226794.0,1055595.837837838,583.7837837837837,1.4926121603746132
29.05.2022,29060.0,207859.0,1021936.0201342282,579.8657718120805,1.3928573711025265
30.05.2022,29493.0,271819.0,1258586.3766233767,561.038961038961,1.4472171202160262
31.05.2022,31684.0,276273.0,1295370.3561643837,591.7808219178082,1.571629573646357
01.06.2022,31836.0,272165.0,1337666.8235294118,635.2941176470588,2.200609183399776
02.06.2022,29817.0,264901.0,1423832.8,691.2,2.197810924081072
03.06.2022,30488.0,267517.0,1253306.3496503497,604.1958041958042,2.062026854368134
04.06.2022,29767.0,218629.0,1043881.1366906476,621.5827338129496,1.7121300545673264
05.06.2022,29851.0,201341.0,903880.2397260274,591.7808219178082,1.4014379361381937
06.06.2022,29918.0,268921.0,1212194.7933333332,576.0,1.413088125880835
07.06.2022,31373.0,263641.0,1152025.4938271604,533.3333333333334,1.401904384750475
08.06.2022,31248.0,261597.0,963582.1966292136,485.3932584269663,1.2932546799084088
09.06.2022,30229.0,262105.0,1173805.8493150685,591.7808219178082,1.1616562198355622
10.06.2022,30087.0,261856.0,1140199.081632653,587.7551020408164,1.559327720961139
11.06.2022,29176.0,230002.0,1007854.4415584416,561.038961038961,1.430866499856523
12.06.2022,28432.0,215473.0,1091046.8661417323,680.3149606299213,1.2809948824214634
13.06.2022,26672.0,272503.0,1391880.15037594,649.624060150376,2.755052310983732
14.06.2022,22617.0,283231.0,1443100.98630137,591.7808219178082,2.08355130158775
15.06.2022,22177.0,296312.0,1266195.1696969697,523.6363636363636,1.9284118962444992
16.06.2022,22575.0,251253.0,1372612.7226890756,726.0504201680673,2.099171947001628
17.06.2022,20457.0,251574.0,1452408.4074074074,800.0,1.7734880222121523
18.06.2022,20514.0,247890.0,1193897.7371794872,553.8461538461538,1.732581131953689
19.06.2022,19000.43,199777.0,1039797.7218045112,649.624060150376,1.223850134900414
20.06.2022,20553.0,236636.0,1130450.0833333333,654.5454545454545,1.316675073953245
21.06.2022,20637.0,254438.0,1134158.4733333334,576.0,1.3229704419151227
22.06.2022,20689.0,255472.0,1278783.7674418604,669.7674418604652,1.3730905308605248
23.06.2022,19975.62,255213.0,1064888.8815789474,568.421052631579,1.1589117776132094
24.06.2022,21071.0,254348.0,1311823.0,669.7674418604652,1.3388005162218692
25.06.2022,21261.0,218017.0,1082723.4105960266,572.1854304635762,1.3051592733594168
26.06.2022,21506.0,206755.0,1271307.9347826086,626.0869565217391,1.3251368895552706
27.06.2022,21070.0,258883.0,1439817.1838235294,635.2941176470588,1.171162374895223
28.06.2022,20751.0,248080.0,1155505.9452054794,591.7808219178082,1.1792320606256046
29.06.2022,20290.0,265079.0,1218980.5629139072,572.1854304635762,1.0313860766035785
30.06.2022,20120.0,271213.0,1071478.9883040937,505.2631578947368,1.228766684487838
01.07.2022,19627.97,271874.0,1260714.5895522388,644.776119402985,1.3066741152151364
02.07.2022,19269.71,235096.0,1156715.3115942029,626.0869565217391,1.0901103770374656
03.07.2022,19270.23,206333.0,857652.5806451613,557.4193548387096,0.93387933243834
04.07.2022,19310.23,240385.0,1105456.818181818,604.1958041958042,1.0892848301682718
05.07.2022,20233.0,245829.0,1318495.7033898304,732.2033898305085,1.6238429082817731
06.07.2022,20188.0,267118.0,1383303.0078740155,680.3149606299213,1.8504736408628395
07.07.2022,20568.0,281435.0,1264901.1464968154,550.3184713375796,1.78206949206744
08.07.2022,21598.0,268331.0,1234133.3243243245,583.7837837837837,1.83962544394796
09.07.2022,21767.0,220708.0,1068876.223880597,644.776119402985,1.56139759410624
10.07.2022,21584.0,199369.0,858886.3137254902,564.7058823529412,1.3787571553250506
11.07.2022,20854.0,229482.0,1210307.9105691058,702.439024390244,1.3947497394131132
12.07.2022,19966.92,275378.0,1204294.7350993378,572.1854304635762,1.25886628851978
13.07.2022,19367.81,222657.0,1352413.1727272726,785.4545454545455,2.002644362404955
14.07.2022,20375.0,286894.0,1519424.5403225806,696.7741935483871,2.238119802435743
15.07.2022,20507.0,269269.0,1351248.126760563,608.4507042253521,1.9849897730522263
16.07.2022,20850.0,226638.0,1024222.4864864864,583.7837837837837,1.6815013316390013
17.07.2022,21176.0,202157.0,1107770.8306451612,696.7741935483871,1.6552066319741583
18.07.2022,20813.0,247895.0,1206672.0992366413,659.5419847328244,1.8732071163194093
19.07.2022,22443.0,279950.0,1401116.427536232,626.0869565217391,2.139228076442222
20.07.2022,23339.0,260195.0,1374580.650793651,685.7142857142857,2.3001892599780933
21.07.2022,23291.0,273976.0,1335751.0647482015,621.5827338129496,2.056523932023243
22.07.2022,23143.0,263276.0,1202991.9848484849,654.5454545454545,1.911611118749905
23.07.2022,22700.0,223744.0,956607.9155844155,561.038961038961,1.364619065986127
24.07.2022,22484.0,199919.0,857081.280254777,550.3184713375796,1.2008935969067471
25.07.2022,22656.0,253417.0,1188824.88028169,608.4507042253521,1.1318102806836163
26.07.2022,21330.0,264861.0,1159198.59375,540.0,1.1728459429663105
27.07.2022,21254.0,255930.0,1019873.6909090908,523.6363636363636,1.0088819517055445
28.07.2022,22914.0,287254.0,1348517.4680851065,612.7659574468086,1.2875792065558704
29.07.2022,23869.0,281608.0,1240760.9452054794,591.7808219178082,1.285743272918383
30.07.2022,23858.0,232696.0,1139579.7441860463,669.7674418604652,1.2793780511912538
31.07.2022,23659.0,209042.0,922711.0789473684,568.421052631579,1.238905099932071
01.08.2022,23327.0,249610.0,1287020.7132352942,635.2941176470588,1.350457505708906
02.08.2022,23321.0,266968.0,1146315.8193548387,557.4193548387096,1.3255482121452755
03.08.2022,23017.0,282037.0,1292170.5310344826,595.8620689655172,1.2712018327382577
04.08.2022,22860.0,279707.0,1341702.0075757576,654.5454545454545,1.4358973676025268
05.08.2022,22668.0,268463.0,1156854.6066666667,576.0,1.6544593254936433
06.08.2022,23237.0,237677.0,1013497.695652174,536.6459627329192,1.3248373460620928
07.08.2022,22974.0,196161.0,825161.3081761006,543.3962264150944,1.3004083349901356
08.08.2022,23207.0,256582.0,1151677.5,600.0,1.4039899088790326
09.08.2022,23812.0,256233.0,1271388.7412587414,604.1958041958042,2.1319274679686067
10.08.2022,23110.0,264566.0,1360227.5675675676,583.7837837837837,1.6653297320895353
11.08.2022,24021.0,287356.0,1358893.6285714286,617.1428571428571,1.558896466056042
12.08.2022,23915.0,273661.0,1187840.2792207792,561.038961038961,1.5107032551222133
13.08.2022,24407.0,233308.0,1083895.3021582733,621.5827338129496,1.210359374303496
14.08.2022,24437.0,205350.0,1122552.015037594,649.624060150376,0.9448913133674214
15.08.2022,24339.0,241934.0,1185214.3793103448,595.8620689655172,1.0580062355849116
16.08.2022,24152.0,273896.0,1310104.439189189,583.7837837837837,1.0399885701142038
17.08.2022,23896.0,256127.0,1330205.5658914729,669.7674418604652,1.4164153283332095
18.08.2022,23412.0,291921.0,1401119.7222222222,600.0,1.1985927209758809
19.08.2022,23247.0,279910.0,1080193.8539325842,485.3932584269663,1.1485225358150837
20.08.2022,20931.0,222722.0,1011525.4966442952,579.8657718120805,0.8495913237129694
21.08.2022,21173.0,205435.0,945787.1369863014,591.7808219178082,0.8165358215493952
22.08.2022,21523.0,250534.0,1125842.7379310343,595.8620689655172,0.9061704239743908
23.08.2022,21403.0,256928.0,1053092.1337209302,502.3255813953488,0.957163012205754
24.08.2022,21538.0,256606.0,1156057.198630137,591.7808219178082,0.8208284420473411
25.08.2022,21370.0,260460.0,1094529.6540880504,543.3962264150944,0.8940659364201796
26.08.2022,21590.0,262722.0,1001132.6590909092,490.9090909090909,0.9299904644453072
27.08.2022,20248.0,225420.0,1072243.7862068966,595.8620689655172,0.7891946939047112
28.08.2022,20055.0,202109.0,878384.9440993789,536.6459627329192,0.7437604441167885
29.08.2022,19663.83,252235.0,1140683.74522293,550.3184713375796,0.8581864554879377
30.08.2022,20270.0,262445.0,1118923.2777777778,533.3333333333334,0.9345848749261748
31.08.2022,19910.5,260425.0,1212705.5616438356,591.7808219178082,0.9981841919938562
01.09.2022,20023.0,268022.0,1268659.5217391304,626.0869565217391,1.0995423413003411
02.09.2022,20141.0,270588.0,1407585.5891472867,669.7674418604652,1.3604353544872647
03.09.2022,19964.29,242597.0,1193150.5578231292,587.7551020408164,1.194734508258552
04.09.2022,19826.13,204538.0,861416.2678571428,514.2857142857143,1.014730650539264
05.09.2022,19960.54,250179.0,1166262.183006536,564.7058823529412,1.121113858877044
06.09.2022,19787.45,268125.0,1258158.725352113,608.4507042253521,1.1284918310489511
07.09.2022,18871.36,265239.0,1281344.5273972603,591.7808219178082,1.0515646386843565
08.09.2022,19349.67,262863.0,1380804.212598425,680.3149606299213,1.13279261858839
09.09.2022,19374.22,290849.0,1377290.925170068,587.7551020408164,1.1669355287451564
10.09.2022,21383.0,241936.0,1051505.7770700636,550.3184713375796,1.097251650436479
11.09.2022,21719.0,220361.0,876390.956284153,472.1311475409836,1.0071816669011304
12.09.2022,21772.0,268971.0,1222385.614379085,564.7058823529412,1.0502580218685285
13.09.2022,22354.0,260108.0,1280894.9416058394,630.6569343065694,1.3373229216325526
14.09.2022,20178.0,270309.0,1470922.4173228347,680.3149606299213,1.2779118960153009
15.09.2022,20236.0,277041.0,1239618.2721088436,587.7551020408164,1.264088244700243
16.09.2022,19620.23,261361.0,1286414.21875,675.0,1.4318945967454977
17.09.2022,19846.86,247863.0,1038760.311764706,508.2352941176471,1.348968412389102
18.09.2022,20117.0,212396.0,945075.8246753248,561.038961038961,1.1532601075349818
19.09.2022,19434.2,253795.0,1253221.2538461538,664.6153846153846,1.004279931046711
20.09.2022,19548.81,269773.0,1275621.5723684211,568.421052631579,1.0681773157432362
21.09.2022,18886.64,260924.0,1217900.439716312,612.7659574468086,1.0138918884426118
22.09.2022,18479.7,245794.0,1225528.484375,675.0,0.9715129295263514
23.09.2022,19447.11,281419.0,1380416.9925925925,640.0,1.0890880729446129
24.09.2022,19316.27,228040.0,1043804.0547945206,591.7808219178082,0.949381301526048
25.09.2022,18953.57,212009.0,953861.2857142856,587.7551020408164,0.9399418010556156
26.09.2022,18789.87,259311.0,1179956.42,576.0,1.0481748768852843
27.09.2022,19211.72,271117.0,1460768.3875968992,669.7674418604652,1.1891808300475442
28.09.2022,19207.3,264048.0,1113080.173333333,576.0,1.0208782520602315
29.09.2022,19464.3,267342.0,1215810.685314685,604.1958041958042,1.0831024911910587
30.09.2022,19563.78,286672.0,1137219.8106508877,511.2426035502959,1.131741600156276
01.10.2022,19448.06,241993.0,931414.3867403317,477.3480662983425,0.9895003739777598
02.10.2022,19316.66,213646.0,983753.2866242038,550.3184713375796,0.8166012899843667
03.10.2022,19069.02,273820.0,1245323.5649350649,561.038961038961,0.7994771397268279
04.10.2022,19621.39,278744.0,1111434.7484662577,530.0613496932515,0.7218335637717762
05.10.2022,20347.0,267021.0,977979.7542857142,493.7142857142857,0.7017868411098752
06.10.2022,20149.0,278204.0,1140855.3962264152,543.3962264150944,0.7369843923883194
07.10.2022,20031.0,270191.0,1151927.0233918128,505.2631578947368,0.7850700930082793
08.10.2022,19540.81,235498.0,855713.1257142858,493.7142857142857,0.5543319106744007
09.10.2022,19418.11,211238.0,883335.4493670886,546.8354430379746,0.5453378823885854
10.10.2022,19443.11,258286.0,1050634.6547619049,514.2857142857143,0.6093223930062024
11.10.2022,19142.69,266451.0,1111307.5987261147,550.3184713375796,0.6353470604351269
12.10.2022,19063.11,261196.0,1211656.7372262774,630.6569343065694,0.6882670232315962
13.10.2022,19152.89,281093.0,1348097.4125874126,604.1958041958042,1.0078238476233845
14.10.2022,19398.96,284648.0,1320485.75,553.8461538461538,1.0203986987437117
15.10.2022,19195.67,241758.0,1064861.7171052631,568.421052631579,0.7382625145806964
16.10.2022,19086.46,212919.0,959875.8472222222,600.0,0.7361832335301217
17.10.2022,19278.35,260471.0,1142144.326666667,576.0,0.9657125845103678
18.10.2022,19543.42,257694.0,1300711.352112676,608.4507042253521,1.2681839953588363
19.10.2022,19335.22,263517.0,1373442.4370860928,572.1854304635762,1.227542713752813
20.10.2022,19129.34,263986.0,1220903.5586206897,595.8620689655172,0.9262940201374316
21.10.2022,19062.84,270741.0,1140868.5,553.8461538461538,0.8304108627802956
22.10.2022,19171.05,233097.0,1121854.9852941176,635.2941176470588,0.7628796745560862
23.10.2022,19218.3,217872.0,927848.8322580644,557.4193548387096,0.6840919379268561
24.10.2022,19558.15,264486.0,1287803.5514705882,635.2941176470588,0.8838213478218129
25.10.2022,19322.64,248540.0,1197666.8442622952,708.1967213114754,1.306016149110807
26.10.2022,20096.0,306069.0,1378651.135483871,557.4193548387096,1.5462405013248646
27.10.2022,20812.0,267995.0,1274635.5407407407,640.0,1.3481098837664882
28.10.2022,20287.0,283035.0,1149426.2012578617,543.3962264150944,1.342094956807462
29.10.2022,20595.0,252661.0,1132976.034965035,604.1958041958042,1.195393028603544
30.10.2022,20820.0,222138.0,1138961.674074074,640.0,1.1935285844835193
31.10.2022,20628.0,284125.0,1080200.8150289017,499.4219653179191,1.1186912116146062
01.11.2022,20491.0,276192.0,1308074.7430555555,600.0,1.1092938122755185
02.11.2022,20488.0,257467.0,1252918.754098361,708.1967213114754,1.3307248734789312
03.11.2022,20161.0,297039.0,1178928.981707317,526.829268292683,1.284216791397763
04.11.2022,20206.0,281515.0,1351270.2868217055,669.7674418604652,1.4109313560556276
05.11.2022,21153.0,257198.0,1165122.880794702,572.1854304635762,1.3174835686902695
06.11.2022,21290.0,223404.0,1072657.197080292,630.6569343065694,1.3116039860521744
07.11.2022,20925.0,264869.0,1182003.861111111,600.0,1.255197795891554
08.11.2022,20605.0,295778.0,1224523.809815951,530.0613496932515,1.524136505081514
09.11.2022,18570.31,292265.0,1310950.0604026846,579.8657718120805,1.5861812810292029
10.11.2022,15915.96,292831.0,1321115.013605442,587.7551020408164,1.3228082361498612
11.11.2022,17566.29,284467.0,1311679.447761194,644.776119402985,1.3542811208329963
12.11.2022,17100.33,239254.0,1077008.748502994,517.3652694610779,1.1565986161150912
13.11.2022,16797.85,227644.0,1210634.9147286825,669.7674418604652,1.2078538867705717
14.11.2022,16343.12,242416.0,1294296.975609756,702.439024390244,1.540452362467824
15.11.2022,16638.24,283090.0,1335959.6903225807,557.4193548387096,2.134255363665265
16.11.2022,16898.91,268373.0,1309563.02,576.0,2.2368037283929456
17.11.2022,16689.91,248465.0,1302199.9347826086,626.0869565217391,2.3203227186927737
18.11.2022,16894.6,282091.0,1369823.7913669064,621.5827338129496,2.618907589040416
19.11.2022,16699.7,260694.0,1496934.9047619049,587.7551020408164,1.7331584202168058
20.11.2022,16727.15,229923.0,1424174.744966443,579.8657718120805,1.4143692549244746
21.11.2022,16215.68,270779.0,1422428.7286821706,669.7674418604652,1.5190318422034204
22.11.2022,15829.14,253235.0,1423033.5317460315,685.7142857142857,1.6740839236282503
23.11.2022,16205.33,273997.0,1474427.0638297873,612.7659574468086,1.706299333934313
24.11.2022,16637.74,254639.0,1571701.4186046512,669.7674418604652,1.8271097742293996
25.11.2022,16614.47,258341.0,1506700.536585366,702.439024390244,1.7398378817144782
26.11.2022,16509.55,229735.0,1519975.9816513762,792.6605504587156,1.7000069941454283
27.11.2022,16473.58,222672.0,1150471.6102941176,635.2941176470588,1.315445468222318
28.11.2022,16473.15,262636.0,1336178.1870503598,621.5827338129496,1.4388676853135136
29.11.2022,16224.03,271512.0,1361236.1221374045,659.5419847328244,1.3891505903974777
30.11.2022,16457.27,271416.0,1248211.2971014492,626.0869565217391,1.6445685154891383
01.12.2022,17162.94,285467.0,1255363.392156863,564.7058823529412,1.7626213474762409
02.12.2022,16974.19,271725.0,1392480.88,691.2,1.7977087080688197
03.12.2022,17164.23,250951.0,1318575.213740458,659.5419847328244,1.5786704559854314
04.12.2022,16970.09,219810.0,1086377.7,617.1428571428571,1.3044535057549702
05.12.2022,17133.54,274064.0,1246357.904109589,591.7808219178082,1.3335924415465
06.12.2022,17002.4,262438.0,1328943.725925926,640.0,1.457637363110525
07.12.2022,17071.7,272328.0,1029506.1976744186,502.3255813953488,1.1487230222378897
08.12.2022,16849.19,263838.0,1004454.6526946108,517.3652694610779,0.9500062625550528
09.12.2022,17233.91,265668.0,1180113.1578947369,568.421052631579,0.8924878754686301
10.12.2022,17146.82,241668.0,1285053.2597402595,561.038961038961,0.8697950572686496
11.12.2022,17121.26,217788.0,972099.4421768708,587.7551020408164,0.6440308740610134
12.12.2022,17033.13,262646.0,1200833.1888111888,604.1958041958042,0.817936659610274
13.12.2022,17206.98,287224.0,1119508.5212121212,523.6363636363636,0.7920359844581233
14.12.2022,17781.21,276441.0,1205358.4324324324,583.7837837837837,0.970940021559754
15.12.2022,17835.72,276713.0,1235629.726618705,621.5827338129496,1.3115798654201285
16.12.2022,17341.72,254176.0,1183964.853846154,664.6153846153846,1.1302749425594865
17.12.2022,16674.82,263200.0,1289653.9782608696,626.0869565217391,1.1044349414893615
18.12.2022,16783.53,212673.0,980154.4137931034,595.8620689655172,0.9139313866828416
19.12.2022,16742.25,259096.0,1322322.294117647,635.2941176470588,1.1675853131657763
20.12.2022,16442.72,268893.0,1314352.8285714283,617.1428571428571,1.1038056245421042
21.12.2022,16918.05,272491.0,1220129.6153846155,604.1958041958042,1.0262399587509312
22.12.2022,16833.1,271181.0,1244494.0,640.0,1.063890956962324
23.12.2022,16828.62,273926.0,1262014.5833333333,654.5454545454545,1.067388295013982
24.12.2022,16791.49,213339.0,1449313.0561797754,970.7865168539324,1.3883482612180615
25.12.2022,16843.54,205314.0,987936.9787234042,612.7659574468086,1.124588847326534
26.12.2022,16842.72,223504.0,1119263.511627907,669.7674418604652,1.3219350879626317
27.12.2022,16907.44,239359.0,1376405.052173913,751.304347826087,1.684816023629778
28.12.2022,16699.06,272949.0,1026325.125,514.2857142857143,1.265096818453264
29.12.2022,16541.56,265955.0,1263212.184397163,612.7659574468086,1.2801232148295765
30.12.2022,16644.59,291015.0,1356429.8101265824,546.8354430379746,1.2465208769307423
31.12.2022,16609.13,242325.0,1071710.8461538462,553.8461538461538,0.8348448207985144
01.01.2023,16541.8,187516.0,842700.4903225807,557.4193548387096,0.627453787410141
02.01.2023,16599.51,229347.0,1021220.4935897436,553.8461538461538,0.6386777276354171
03.01.2023,16679.75,272055.0,1248256.37012987,561.038961038961,0.7803470301961001
04.01.2023,16668.84,277936.0,1224450.1678321678,604.1958041958042,0.8860660691670024
05.01.2023,16858.14,279391.0,1155025.2165605095,550.3184713375796,0.8611144023966414
06.01.2023,16837.68,276071.0,1052704.288888889,480.0,0.8051907110851918
07.01.2023,16957.17,246679.0,956566.3636363636,561.038961038961,0.5772151881595109
08.01.2023,16956.94,228488.0,905175.4509803922,564.7058823529412,0.5033149662126676
09.01.2023,17082.58,287347.0,1235484.3881578948,568.421052631579,0.6460126258495826
10.01.2023,17194.91,302809.0,1378499.24852071,511.2426035502959,0.6336874841897037
11.01.2023,17450.63,287494.0,1295226.9591836734,587.7551020408164,0.7541057667290448
12.01.2023,17994.56,315980.0,1350650.0198675497,572.1854304635762,0.9405331438698652
13.01.2023,18862.31,316549.0,1278143.0566037735,543.3962264150944,0.9906339792575556
14.01.2023,19984.35,309880.0,1113400.6608187135,505.2631578947368,0.9045453214147412
15.01.2023,20934.0,252086.0,876146.7300613497,530.0613496932515,0.6626579008750982
16.01.2023,20925.0,302804.0,1260744.619047619,587.7551020408164,0.711886799712025
17.01.2023,21145.0,308715.0,1242123.358974359,553.8461538461538,0.8866671600019436
18.01.2023,21159.0,300045.0,1339286.907142857,617.1428571428571,1.1348262144011732
19.01.2023,20738.0,298919.0,1295968.8896551724,595.8620689655172,1.1255885437192017
20.01.2023,21085.0,295822.0,1293477.0984848484,654.5454545454545,1.3940085784694851
21.01.2023,22653.0,287860.0,1177075.2463768115,626.0869565217391,1.284982583894949
22.01.2023,22853.0,250760.0,1101524.7947019867,572.1854304635762,1.2537491059180093
23.01.2023,22727.0,293709.0,1100509.6139240507,546.8354430379746,1.154877241078755
24.01.2023,22983.0,292970.0,1342045.4263565892,669.7674418604652,1.3281275506024508
25.01.2023,22661.0,306681.0,1000924.2571428572,493.7142857142857,0.956648069818476
26.01.2023,23118.0,296263.0,1106107.8,557.4193548387096,0.943878890040268
27.01.2023,23033.0,303179.0,1141640.5779220778,561.038961038961,1.0865712770343592
28.01.2023,23082.0,268849.0,960155.4166666666,514.2857142857143,0.9970528437896368
29.01.2023,23027.0,258583.0,989034.0559006212,536.6459627329192,0.7537045416752068
30.01.2023,23763.0,309909.0,1331806.3333333333,626.0869565217391,0.8658492131561201
31.01.2023,22843.0,313500.0,1539453.6,751.304347826087,1.3563728271132376
01.02.2023,23066.0,345561.0,1575890.3795620438,630.6569343065694,1.4750621982804772
02.02.2023,23768.0,340169.0,1426083.6068965518,595.8620689655172,1.527235310095864
03.02.2023,23570.0,315951.0,1461705.5563909777,649.624060150376,1.8158282220977304
04.02.2023,23391.0,304495.0,1758863.7720588236,635.2941176470588,1.5637000880145815
05.02.2023,23340.0,254113.0,1629097.0592105263,568.421052631579,1.2837448985293944
06.02.2023,22981.0,301977.0,2203473.168918919,583.7837837837837,1.4023769648019553
07.02.2023,22836.0,300429.0,2142792.676056338,608.4507042253521,1.687612899220781
08.02.2023,23267.0,316963.0,2108701.7608695654,626.0869565217391,1.3502004480018173
09.02.2023,22964.0,369499.0,2143936.537037037,533.3333333333334,1.3393792535297795
10.02.2023,21832.0,300092.0,2064632.8843537413,587.7551020408164,1.954282070831612
11.02.2023,21643.0,277433.0,2358842.831081081,583.7837837837837,1.7308636232892265
12.02.2023,21867.0,262528.0,2517537.574074074,533.3333333333334,1.6005669997105072
13.02.2023,21815.0,299329.0,2162067.403846154,553.8461538461538,1.7680028333372309
14.02.2023,21804.0,302653.0,2336343.974025974,561.038961038961,1.8597574710972635
15.02.2023,22216.0,325460.0,2190209.36196319,530.0613496932515,2.41293568364776
16.02.2023,24328.0,344711.0,2106646.050279329,482.6815642458101,2.2069350067157707
17.02.2023,23590.0,321260.0,2048259.1818181816,523.6363636363636,1.9589760791881965
18.02.2023,24632.0,276798.0,2114063.75,514.2857142857143,1.775173522930079
19.02.2023,24641.0,240406.0,2263326.358024691,533.3333333333334,1.5776680810795072
20.02.2023,24284.0,270081.0,2145953.93877551,587.7551020408164,1.6073898508225308
21.02.2023,24792.0,290457.0,2044759.9341317369,517.3652694610779,1.4784070550890491
22.02.2023,24422.0,282319.0,1894046.9357142856,617.1428571428571,1.5960671038789451
23.02.2023,24148.0,290728.0,2014352.076023392,505.2631578947368,1.580068334663328
24.02.2023,23959.0,294562.0,1841840.674074074,640.0,1.5076204866887106
25.02.2023,23224.0,258413.0,1846932.2429906544,807.4766355140187,1.4342666684725611
26.02.2023,23145.0,277103.0,2082147.672619048,514.2857142857143,1.2580728025319106
27.02.2023,23525.0,292748.0,1633578.3857142858,617.1428571428571,1.8204198607676223
28.02.2023,23514.0,332358.0,1856715.795620438,630.6569343065694,1.8266283525595888
01.03.2023,23204.0,381932.0,2110520.5823529414,508.2352941176471,1.5697779172732318
