"Date","active_addr","avg.Block.size..kB.....Bitcoin","Price..BTC.USD....Bitcoin","f.number.86400..count......Bitcoin","sum.Transaction.count...Blocks....Bitcoin","avg.Fee...Transactions..USD.....Bitcoin"
2021-08-07,738950,791597.706586826,42815,517.365269461078,212229,2.09594592869024
2021-08-08,722854,804929.575949367,44648,546.835443037975,191623,2.29206078967556
2021-08-09,922226,1125952.38157895,43642,568.421052631579,252660,2.33808980725085
2021-08-10,887847,989854.56969697,46348,523.636363636364,260968,2.47887369332638
2021-08-11,867549,1108843.37414966,45531,587.755102040816,262437,2.30115576995622
2021-08-12,841064,1030409.87417219,45655,572.185430463576,250961,2.3365234717745
2021-08-13,931278,1243908.02112676,44675,608.450704225352,260624,4.04193194180122
2021-08-14,719718,764561.225609756,47699,526.829268292683,209074,2.48579871241761
2021-08-15,758312,823579.587912088,47166,474.725274725275,186239,2.46388834239875
2021-08-16,959281,1105397.01242236,47025,536.645962732919,263529,2.91447415426765
2021-08-17,962788,1141141.13372093,45928,502.325581395349,257766,2.78880651521147
2021-08-18,875665,1248408.87407407,44534,640,247333,2.77496103188818
2021-08-19,888598,1114092.58441558,44789,561.038961038961,253447,2.28128160246521
2021-08-20,980833,1152746.675,46746,540,271837,2.70787339287882
2021-08-21,797177,842739.370588235,49168,508.235294117647,219407,2.55924657144029
2021-08-22,716074,838214.25,48911,526.829268292683,190631,2.98297770037402
2021-08-23,973845,928536.898477157,49362,438.578680203046,270736,2.61397048490042
2021-08-24,947463,1135454.00649351,49420,561.038961038961,263984,2.80874050396994
2021-08-25,859733,960131.4625,47697,540,263009,2.33154616457992
2021-08-26,833554,1019037.20547945,49006,591.780821917808,258590,2.19367180014695
2021-08-27,852657,1025525.53424658,47152,591.780821917808,256813,2.18777621654667
2021-08-28,744762,933237.397163121,49088,612.765957446809,218268,2.40693434814082
2021-08-29,671281,849401.570512821,49040,553.846153846154,191650,2.23615085103052
2021-08-30,908058,1178416.40740741,48892,640,250955,2.44256310294674
2021-08-31,925828,1141913.70138889,47078,600,271163,2.38554004934302
2021-09-01,962156,1256872.02919708,47063,630.656934306569,280865,2.97290348138786
2021-09-02,1019133,1258125.81208054,48872,579.865771812081,289900,3.36675285581235
2021-09-03,1022475,1268494.5,49300,583.783783783784,283991,3.20006502142674
2021-09-04,787625,886053.858064516,49990,557.41935483871,227732,2.63290449168321
2021-09-05,728703,812051.756097561,49921,526.829268292683,205066,2.55142014765978
2021-09-06,963749,1087901,51781,502.325581395349,268877,3.31305997984208
2021-09-07,933123,1140718.49673203,52774,564.705882352941,276624,3.5210253307739
2021-09-08,904568,1125560.6971831,47056,608.450704225352,270483,2.55862083790848
2021-09-09,933427,1192685.43065693,46215,630.656934306569,274384,2.37832511042918
2021-09-10,899437,1194476.36029412,46569,635.294117647059,261371,2.51460152962647
2021-09-11,846303,1082964.55405405,44982,583.783783783784,218445,2.23146705852732
2021-09-12,701511,835119.108843537,45262,587.755102040816,192691,2.01209235771261
2021-09-13,919275,1050338.7672956,46292,543.396226415094,255970,2.76139588428331
2021-09-14,943637,1037876.73214286,45042,514.285714285714,268127,2.49170617505883
2021-09-15,975677,1331678.66197183,47158,608.450704225352,268957,2.99101028380001
2021-09-16,1030909,1506390.09558824,48185,635.294117647059,271223,2.98219731364965
2021-09-17,940583,1224006.59863946,47873,587.755102040816,271040,2.64603032467532
2021-09-18,820750,955009.993548387,47464,557.41935483871,227661,2.41703434580363
2021-09-19,711329,770383.03125,48373,540,200516,1.9897527444194
2021-09-20,1007721,1214339.06707317,47154,526.829268292683,270233,2.42318368667039
2021-09-21,846833,1220175.53658537,43017,702.439024390244,244568,2.5990711012888
2021-09-22,902632,1234503.08955224,40489,644.776119402985,275235,2.06214028339419
2021-09-23,900353,1016578.46060606,43602,523.636363636364,268689,2.23664789849975
2021-09-24,966513,1205603.17567568,45043,583.783783783784,277565,2.61791288887288
2021-09-25,708405,840459.340277778,42872,600,212575,1.72426799247324
2021-09-26,707232,914658.244604317,42778,621.58273381295,195560,1.85157359889548
2021-09-27,882993,1051818.43225806,43323,557.41935483871,255873,2.14417430170436
2021-09-28,930149,1184401.96052632,41949,568.421052631579,262292,2.18437095984628
2021-09-29,832649,1151118.54615385,41003,664.615384615385,241991,1.91441409101991
2021-09-30,1068734,1253955.1754386,41656,505.263157894737,293074,2.09996086722125
2021-10-01,955080,1237001.44285714,44005,617.142857142857,277042,2.58125012019838
2021-10-02,963443,942906.436170213,48214,459.574468085106,259961,2.02601438369602
2021-10-03,802812,910321.4,47886,576,218112,2.1943567946743
2021-10-04,1027970,1167222.92307692,48192,553.846153846154,268955,2.45826192448551
2021-10-05,1042590,1274705.57926829,49290,526.829268292683,312538,2.41187102528333
2021-10-06,893991,1196702.58778626,51627,659.541984732824,267749,3.47434762258683
2021-10-07,1142992,1430095.34751773,55348,612.765957446809,325875,4.57630850326045
2021-10-08,981483,1460428.05833333,53892,720,280028,3.97755815846987
2021-10-09,1008059,1289836.10666667,53967,576,246189,3.21945503860855
2021-10-10,793338,881602.867924528,55044,543.396226415094,211506,3.313883681314
2021-10-11,1012013,1266067.71232877,54853,591.780821917808,280184,4.05458511121263
2021-10-12,953513,1312662,57586,644.776119402985,274155,4.00908015575131
2021-10-13,990555,1107308.35502959,56296,511.242603550296,288916,3.2789762588434
2021-10-14,993265,1339773.64963504,57562,630.656934306569,282383,3.32040874592309
2021-10-15,1023380,1296617.19148936,57450,612.765957446809,297746,3.91415832252994
2021-10-16,944684,1295533.40601504,61741,649.624060150376,270052,3.5868926036467
2021-10-17,827944,903351.3625,61006,540,215883,3.20530771390059
2021-10-18,985057,1212650.62837838,61584,583.783783783784,285368,3.41606410704774
2021-10-19,1077630,1302747.96129032,62368,557.41935483871,312018,2.99970242133467
2021-10-20,975443,1179138.66442953,64637,579.865771812081,291813,4.15205004232162
2021-10-21,1135695,1512783.58108108,66103,583.783783783784,320743,4.17892507303355
2021-10-22,974151,1168189.48101266,62720,546.835443037975,287550,3.52627008485481
2021-10-23,814845,1051342.77241379,61001,595.862068965517,223941,3.0358680978472
2021-10-24,743316,839270.294117647,61602,564.705882352941,211220,2.61938085597955
2021-10-25,1066072,1101719.68681319,61173,474.725274725275,284680,3.01340335780526
2021-10-26,991113,1213371.14,63182,576,294029,2.94931052889341
2021-10-27,967880,1107476.52866242,60729,550.31847133758,292114,2.60812591077456
2021-10-28,1048037,1250332.66666667,58624,564.705882352941,295558,2.57494111984788
2021-10-29,1008766,1067304.0877193,60765,505.263157894737,305733,3.11168589946129
2021-10-30,904757,986677.193548387,62376,557.41935483871,252061,2.57799628939027
2021-10-31,876544,1118622.27338129,61893,621.58273381295,217435,2.55909928668338
2021-11-01,1073762,1315084.27702703,61412,583.783783783784,293282,3.20557432300653
2021-11-02,1033022,1250437.99367089,61051,546.835443037975,297402,3.59245902045043
2021-11-03,1052052,1179844.45962733,63283,536.645962732919,288746,3.49181626169713
2021-11-04,1010855,1307600.28671329,63055,604.195804195804,289141,3.5730404933925
2021-11-05,1043201,1243942.96129032,61649,557.41935483871,285946,3.77670124009428
2021-11-06,826683,921042.954545455,61247,561.038961038961,236233,2.79104889833342
2021-11-07,835999,992480.993464052,61673,564.705882352941,226128,2.62717824418029
2021-11-08,992968,1273153.20740741,63433,640,285806,3.57312536335836
2021-11-09,1190255,1473930.40789474,67492,568.421052631579,335411,4.68162861921642
2021-11-10,1033079,1362915.94630872,67087,579.865771812081,301025,4.10397664911552
2021-11-11,1040709,1230431.20253165,65061,546.835443037975,293665,3.44632536359457
2021-11-12,952499,1262101.78873239,64947,608.450704225352,282049,3.42758516498906
2021-11-13,835461,968751.137254902,64425,564.705882352941,238634,2.88695351123478
2021-11-14,810270,880797.388535032,64661,550.31847133758,224016,2.50296955306764
2021-11-15,1070757,1350354.01986755,65858,572.185430463576,288435,2.8906620756843
2021-11-16,1029838,1259483.21333333,63934,576,301103,2.75601722201373
2021-11-17,997978,1372129.79865772,60449,579.865771812081,290390,2.8028839085368
2021-11-18,983663,1267871.36805556,60613,600,293867,2.4265251249715
2021-11-19,968315,1275837.23357664,57262,630.656934306569,284719,2.65502110220955
2021-11-20,857699,1049318.04827586,58942,595.862068965517,249652,3.06106294642142
2021-11-21,852963,1123991.78787879,59950,654.545454545455,222949,2.48206516423038
2021-11-22,923541,1195197.0070922,59148,612.765957446809,279165,2.60780459441549
2021-11-23,912653,1183716.75757576,56348,654.545454545455,283401,2.44329801588562
2021-11-24,1084135,1245540.70700637,57749,550.31847133758,298909,2.70839456824652
2021-11-25,979243,1244448.57692308,57347,664.615384615385,287496,2.96377626819156
2021-11-26,1006720,1342729.24242424,58844,654.545454545455,292645,2.93038054127014
2021-11-27,791045,922750.244755245,53865,604.195804195804,240759,1.88928272671011
2021-11-28,809960,967907.956834532,54724,621.58273381295,213768,1.88427071498073
2021-11-29,985176,1217180.1048951,57349,604.195804195804,301297,2.11917445776095
2021-11-30,964145,1244173.30597015,57849,644.776119402985,293876,2.48808621901755
2021-12-01,1061866,1406416.11678832,57003,630.656934306569,288422,4.06374421542046
2021-12-02,1181761,1500986.90967742,57162,557.41935483871,313261,3.44496026795548
2021-12-03,1009846,1085296.95833333,56565,514.285714285714,290139,2.589552173958
2021-12-04,966373,1091812.29032258,53445,557.41935483871,253674,3.67727716912257
2021-12-05,966666,1222526.55421687,49162,520.481927710843,215213,4.99026154507395
2021-12-06,1059561,1096122.86046512,49370,502.325581395349,284467,2.25404886717967
2021-12-07,999907,1207005.72727273,50645,561.038961038961,288343,1.99999910592593
2021-12-08,913412,951603.452380952,50648,514.285714285714,266110,1.96933640825223
2021-12-09,1110528,1329413.39877301,50799,530.061349693251,282775,2.16281302590399
2021-12-10,934193,1028357.57051282,47874,553.846153846154,271375,2.04418668005527
2021-12-11,810054,886237.642384106,47304,572.185430463576,225733,1.66189915431062
2021-12-12,738251,863115.471428571,49252,617.142857142857,214808,1.49955930645041
2021-12-13,970974,1197346.78723404,50142,612.765957446809,278211,2.33169589807736
2021-12-14,963442,1149542.52027027,46631,583.783783783784,278275,1.96262560704339
2021-12-15,1051997,1396579.75886525,48306,612.765957446809,281103,1.99720479254935
2021-12-16,878403,1275047.68695652,49049,751.304347826087,256206,2.00455253702099
2021-12-17,988097,1243847.01342282,47719,579.865771812081,263495,2.35370246266533
2021-12-18,871404,1194217.8515625,46079,675,239170,1.69295870426893
2021-12-19,733442,786520.959731544,46904,579.865771812081,206719,1.58454398918338
2021-12-20,1008974,1248501.90277778,46883,600,266947,1.93143033785733
2021-12-21,1008682,1110320.36024845,47123,536.645962732919,304713,1.83971458618438
2021-12-22,998609,1205787.22297297,49051,583.783783783784,288495,1.84488632246659
2021-12-23,984080,1124778.02631579,48745,568.421052631579,291799,1.83392710427383
2021-12-24,983337,1239346.90728477,50901,572.185430463576,260565,2.35744794197225
2021-12-25,873731,1164388.71428571,51051,587.755102040816,207803,2.04454446134079
2021-12-26,765412,984266.149253731,50493,644.776119402985,198574,1.97152169921541
2021-12-27,995958,1228930.2027027,50960,583.783783783784,249548,2.68721461241925
2021-12-28,1049113,1470745.25373134,50686,644.776119402985,265422,3.41074457995193
2021-12-29,1141226,1402007.91724138,47725,595.862068965517,276083,2.8365631951261
2021-12-30,978725,1440239.75630252,46876,726.050420168067,245021,3.37746769011636
2021-12-31,1109141,1394028.36241611,47394,579.865771812081,269540,3.17770264710247
2022-01-01,694375,697698.912790698,46288,502.325581395349,186834,2.30735415930719
2022-01-02,740109,788183.417721519,47649,546.835443037975,196865,2.24068053183654
2022-01-03,930306,1185446.23571429,47315,617.142857142857,234793,2.3353804312735
2022-01-04,971666,1196001.9047619,46531,587.755102040816,274544,2.25143710297803
2022-01-05,1003510,1235002.96666667,45873,576,272155,2.66986084290202
2022-01-06,952415,1187899.01369863,43647,591.780821917808,264899,2.51014752113069
2022-01-07,962002,1275552.18571429,43201,617.142857142857,255381,2.41953023991605
2022-01-08,814244,1026073.36111111,41647,600,223920,1.8030252170418
2022-01-09,754003,929576.858156028,41642,612.765957446809,210143,1.55863293519175
2022-01-10,962240,1268167.50704225,41991,608.450704225352,266743,1.80341046625403
2022-01-11,957020,1109629.53164557,41870,546.835443037975,277698,1.76559982354932
2022-01-12,965914,1281750.25899281,42746,621.58273381295,271933,1.83294031287119
2022-01-13,937691,950327.413407821,44010,482.68156424581,274515,1.67334388904067
2022-01-14,982328,1151093.98742138,42672,543.396226415094,270882,1.52318651737657
2022-01-15,820635,854830.710843373,43121,520.481927710843,234373,1.36672413631263
2022-01-16,765413,770400.748571429,43140,493.714285714286,216151,1.2706981725738
2022-01-17,960693,1112459.04968944,43150,536.645962732919,258141,1.51936485873999
2022-01-18,906734,1210699.32352941,42357,635.294117647059,265057,1.51431417091418
2022-01-19,938096,998671.317919075,42317,499.421965317919,270334,1.35560872069366
2022-01-20,946889,1026111.53846154,41752,511.242603550296,271265,1.5304834493945
2022-01-21,1024832,1410456.35820896,40706,644.776119402985,272348,1.81545850088857
2022-01-22,990419,1371155.60447761,36643,644.776119402985,250294,1.63154680975173
2022-01-23,757195,967822.063829787,35244,612.765957446809,203986,1.32772281382056
2022-01-24,965189,1216134.20666667,36311,576,270712,1.56095945469724
2022-01-25,887082,1072904.24342105,36463,568.421052631579,265128,1.49251071407018
2022-01-26,877981,1240494.22307692,36935,664.615384615385,261070,1.69618442218562
2022-01-27,904115,1266465.73282443,37068,659.541984732824,255925,1.6874286849663
2022-01-28,946247,1189178.15584416,37367,561.038961038961,264609,1.76994251404903
2022-01-29,821823,1044287.52348993,38005,579.865771812081,231038,2.02841162103204
2022-01-30,773807,1048152.65068493,38254,591.780821917808,207173,1.94821514193452
2022-01-31,994215,1425218.27272727,37836,604.195804195804,263410,1.87065964997532
2022-02-01,1055745,1337182.00649351,38516,561.038961038961,272984,2.07480719309557
2022-02-02,970469,1190933.98039216,38718,564.705882352941,278985,1.70383578651182
2022-02-03,928406,1182716.9047619,37052,587.755102040816,265344,1.48252296264472
2022-02-04,883929,1212899.86153846,37302,664.615384615385,247946,2.09969900220209
2022-02-05,956393,1428582.97478992,41633,726.050420168067,258646,2.27407386311793
2022-02-06,903487,1086566.42307692,41494,553.846153846154,219196,1.94366608195405
2022-02-07,928016,1220094.55147059,42353,635.294117647059,262034,2.35106537510399
2022-02-08,1017018,1269141.73376623,43978,561.038961038961,276850,2.30382299548492
2022-02-09,1001233,1412872.82142857,44166,617.142857142857,265804,2.42241283276399
2022-02-10,1025865,1389048.16326531,44422,587.755102040816,260813,3.33499298769617
2022-02-11,980498,1526755.16901408,43334,608.450704225352,258595,2.80568543630001
2022-02-12,1082033,1299513.68983957,42437,462.032085561497,228189,2.30184604034375
2022-02-13,819265,908228.430379747,42283,546.835443037975,208977,1.76184534709561
2022-02-14,897280,1058443.35947712,42172,564.705882352941,247592,1.90105164019839
2022-02-15,1014976,1109690.56,42616,493.714285714286,273623,1.94367731915811
2022-02-16,922942,1062859.15384615,44444,553.846153846154,266788,1.68041812075506
2022-02-17,931241,1072667.9044586,43937,550.31847133758,255573,1.70504324009187
2022-02-18,943265,1296436.08955224,40570,644.776119402985,261055,1.46296285840149
2022-02-19,851743,1051747.4295302,40056,579.865771812081,220673,1.2475589863735
2022-02-20,738206,903767.638888889,40180,600,200535,1.14766982521754
2022-02-21,877278,1303794.69918699,38433,702.439024390244,237402,1.54692545302904
2022-02-22,900493,1097987.25657895,37107,568.421052631579,260265,1.30490897969377
2022-02-23,856242,1037381.08666667,38335,576,251275,1.23073869585116
2022-02-24,951767,1313897.36363636,37397,654.545454545455,254139,1.50811809246121
2022-02-25,935862,1293635.2238806,38389,644.776119402985,260340,1.69585743950219
2022-02-26,809156,1165299.32,39311,691.2,220423,1.20123520639861
2022-02-27,784024,1020711.88235294,39194,635.294117647059,211164,1.28831598757364
2022-02-28,972259,1168961,37842,561.038961038961,270918,1.30469961575089
2022-03-01,1060620,1282074.51851852,43363,533.333333333333,280634,3.00234337892059
2022-03-02,1097551,1522395.63235294,44514,635.294117647059,288657,4.51312792760958
2022-03-03,1010962,1270955.82432432,43881,583.783783783784,268244,3.31919840257378
2022-03-04,959692,1317418.37410072,42495,621.58273381295,262101,2.48419053761718
2022-03-05,810397,1201288.00813008,39090,702.439024390244,225321,1.95356589709792
2022-03-06,776309,1067880.19083969,39466,659.541984732824,207116,1.80205573543328
2022-03-07,918501,1180208.66891892,38470,583.783783783784,255441,1.69891084359989
2022-03-08,956336,1243527.72297297,38076,583.783783783784,255771,1.57563728960672
2022-03-09,962981,1249582.33333333,38744,626.086956521739,272805,1.59933975623614
2022-03-10,998219,1281342.06896552,41897,595.862068965517,261553,1.86607599339331
2022-03-11,906209,1231351.15217391,39414,626.086956521739,252383,1.72284593098584
2022-03-12,809421,941650.608974359,38773,553.846153846154,225148,1.35774146294882
2022-03-13,757855,893361.317880795,38904,572.185430463576,208092,1.2660374944736
2022-03-14,927612,1130072.67973856,37826,564.705882352941,259592,1.50254811897131
2022-03-15,934358,1232380.08633094,39662,621.58273381295,263178,1.47935298125223
2022-03-16,1011725,1212247.21935484,39350,557.41935483871,276390,1.4557607818662
2022-03-17,1029364,1177280.18867925,41127,543.396226415094,278800,1.5502136492109
2022-03-18,985409,1280325.04895105,40987,604.195804195804,261318,1.66177763759098
2022-03-19,880579,1035743.17419355,41818,557.41935483871,242424,1.38790406766657
2022-03-20,781592,878539.935064935,42248,561.038961038961,210547,1.29604174602345
2022-03-21,940209,1110128.34640523,41343,564.705882352941,259912,1.50954299839946
2022-03-22,933695,1114318.2147651,41062,579.865771812081,264569,1.67735267661744
2022-03-23,966656,1256502.73793103,42370,595.862068965517,264182,1.73643529650014
2022-03-24,953657,1191505.33566434,42899,604.195804195804,262987,1.85564190016997
2022-03-25,1076490,1283710.71794872,43936,553.846153846154,290719,1.95089660221726
2022-03-26,830300,922095.857142857,44378,536.645962732919,231031,1.57234229215993
2022-03-27,811585,1090554.99236641,44497,659.541984732824,218202,1.52475021402187
2022-03-28,1044765,1244156.28930818,46684,543.396226415094,293304,1.72140566954423
2022-03-29,961641,1171784.06622517,46995,572.185430463576,286940,1.63114001498571
2022-03-30,945205,1321063.83703704,47355,640,272864,1.93900344787147
2022-03-31,978678,1276887.26086957,47031,626.086956521739,279210,2.79597859711328
2022-04-01,1067806,1366774.77304965,45550,612.765957446809,284105,3.14702387215994
2022-04-02,945125,1300146.27407407,46188,640,254442,2.35037455451537
2022-04-03,803707,1061416.0647482,45918,621.58273381295,225564,2.12443230391375
2022-04-04,983624,1165983.2278481,46435,546.835443037975,275106,2.11848130211628
2022-04-05,948510,1175464.22068966,46627,595.862068965517,273430,1.85554038291336
2022-04-06,920780,1135374.3,45557,576,273640,1.71327428957755
2022-04-07,937791,1279268.2826087,43218,626.086956521739,269404,1.61057248890143
2022-04-08,926711,1222204.46268657,43488,644.776119402985,266805,1.86976538183317
2022-04-09,805907,958481.483660131,42332,564.705882352941,232792,1.48211889025396
2022-04-10,749308,963704.128571429,42806,617.142857142857,216446,1.35069472570526
2022-04-11,979097,1305536.86861314,42111,630.656934306569,276623,1.59954999584272
2022-04-12,994144,1253908.45098039,39599,564.705882352941,278839,1.5216190098946
2022-04-13,944515,1241552.16428571,40101,617.142857142857,276968,1.71755761026545
2022-04-14,913399,1226918.78985507,41258,626.086956521739,265537,1.71864897622554
2022-04-15,891111,1011750.39873418,39959,546.835443037975,254831,1.38979564848861
2022-04-16,796255,1039411.61940299,40530,644.776119402985,225486,1.15520808387217
2022-04-17,749143,828635.066666667,40457,523.636363636364,207324,1.04236104165461
2022-04-18,927618,1293231.80597015,39750,644.776119402985,246421,1.37376376648094
2022-04-19,945350,1359555.05645161,40873,696.774193548387,273168,1.40195868549757
2022-04-20,969122,1148729.65625,41498,540,285655,1.29238050060388
2022-04-21,985846,1109322.22485207,41384,511.242603550296,282438,1.59309880681778
2022-04-22,947022,1286750.11851852,40358,640,260930,1.69651855976699
2022-04-23,857784,953027.18404908,39784,530.061349693251,234978,1.38887519810365
2022-04-24,808697,850437.730994152,39555,505.263157894737,221992,1.19769502099175
2022-04-25,1003040,1168047.35802469,39486,533.333333333333,277417,1.82457752877437
2022-04-26,962955,1236938.05714286,40484,617.142857142857,273297,1.67504136086382
2022-04-27,966324,1062318.67647059,38146,508.235294117647,287105,1.48341839257415
2022-04-28,1010344,1367430.47727273,39224,654.545454545455,275765,1.60343786811234
2022-04-29,1059467,1317207.04,39742,576,286563,1.88961493528474
2022-04-30,963800,1227105.78666667,38651,576,261630,1.54551132286053
2022-05-01,833207,874984.263473054,37765,517.365269461078,232322,1.27039108349618
2022-05-02,975505,1117986.0625,38502,540,272206,1.50638665238826
2022-05-03,946401,1124335.96,38559,576,277895,1.34116902894978
2022-05-04,868865,1092913.45890411,37847,591.780821917808,233045,2.04885130296724
2022-05-05,1172470,1419433.96178344,39754,550.31847133758,315759,2.81269629559252
2022-05-06,1094075,1459279.94366197,36630,608.450704225352,286887,2.16567480366834
2022-05-07,835360,1067810.95104895,36076,604.195804195804,231623,2.14647630028106
2022-05-08,843809,1012209.63870968,35572,557.41935483871,233892,1.86147785302618
2022-05-09,1039241,1245684.72258065,34050,557.41935483871,279511,2.41052364414996
2022-05-10,978983,1163013.55555556,30321,564.705882352941,279658,1.89097805998756
2022-05-11,1001186,1238315.60689655,31112,595.862068965517,262683,2.5600439602106
2022-05-12,1041542,1387405.81481481,28913,640,274204,3.12739764700734
2022-05-13,1034811,1305426.71052632,29126,568.421052631579,269880,3.40376582592263
2022-05-14,1095411,1396389.23404255,29310,612.765957446809,290225,2.58531094633474
2022-05-15,1020330,1530435.78688525,30200,708.196721311475,235433,2.08907732136107
2022-05-16,1093783,1425462.54268293,31254,526.829268292683,272134,2.4133899523764
2022-05-17,1032046,1460201.08843537,30046,587.755102040816,278496,2.04027128145467
2022-05-18,899195,1273787.94029851,30614,644.776119402985,262907,1.92592295032084
2022-05-19,898884,1335489.99180328,28887,708.196721311475,262479,1.8808028851832
2022-05-20,945111,1443016.8203125,30082,675,267034,1.92638421811455
2022-05-21,782486,1071192.68148148,29293,640,225225,1.56473486557887
2022-05-22,747920,1205588.80327869,29481,708.196721311475,209047,1.64254010724861
2022-05-23,934684,1142381.04375,30351,540,265106,1.81193968450356
2022-05-24,844589,1228520.425,29259,720,235866,2.00592906480798
2022-05-25,1028933,1354729.88888889,29647,600,288842,1.99818718365058
2022-05-26,905235,1196357.60992908,29623,612.765957446809,262367,1.99013870837415
2022-05-27,931575,1263145.05072464,29347,626.086956521739,270453,1.89397761089727
2022-05-28,789012,1055595.83783784,28638,583.783783783784,226794,1.49261216037461
2022-05-29,753273,1021936.02013423,29060,579.865771812081,207859,1.39285737110253
2022-05-30,937028,1258586.37662338,29493,561.038961038961,271819,1.44721712021603
2022-05-31,996945,1295370.35616438,31684,591.780821917808,276273,1.57162957364636
2022-06-01,965377,1337666.82352941,31836,635.294117647059,272165,2.20060918339978
2022-06-02,953104,1423832.8,29817,691.2,264901,2.19781092408107
2022-06-03,942496,1253306.34965035,30488,604.195804195804,267517,2.06202685436813
2022-06-04,776377,1043881.13669065,29767,621.58273381295,218629,1.71213005456733
2022-06-05,738321,903880.239726027,29851,591.780821917808,201341,1.40143793613819
2022-06-06,953759,1212194.79333333,29918,576,268921,1.41308812588083
2022-06-07,941995,1152025.49382716,31373,533.333333333333,263641,1.40190438475048
2022-06-08,890367,963582.196629214,31248,485.393258426966,261597,1.29325467990841
2022-06-09,913393,1173805.84931507,30229,591.780821917808,262105,1.16165621983556
2022-06-10,905300,1140199.08163265,30087,587.755102040816,261856,1.55932772096114
2022-06-11,846116,1007854.44155844,29176,561.038961038961,230002,1.43086649985652
2022-06-12,757218,1091046.86614173,28432,680.314960629921,215473,1.28099488242146
2022-06-13,1003064,1391880.15037594,26672,649.624060150376,272503,2.75505231098373
2022-06-14,1094764,1443100.98630137,22617,591.780821917808,283231,2.08355130158775
2022-06-15,1066750,1266195.16969697,22177,523.636363636364,296312,1.9284118962445
2022-06-16,891220,1372612.72268908,22575,726.050420168067,251253,2.09917194700163
2022-06-17,878369,1452408.40740741,20457,800,251574,1.77348802221215
2022-06-18,932604,1193897.73717949,20514,553.846153846154,247890,1.73258113195369
2022-06-19,747844,1039797.72180451,19000.43,649.624060150376,199777,1.22385013490041
2022-06-20,832112,1130450.08333333,20553,654.545454545455,236636,1.31667507395324
2022-06-21,913653,1134158.47333333,20637,576,254438,1.32297044191512
2022-06-22,878930,1278783.76744186,20689,669.767441860465,255472,1.37309053086052
2022-06-23,858245,1064888.88157895,19975.62,568.421052631579,255213,1.15891177761321
2022-06-24,882642,1311823,21071,669.767441860465,254348,1.33880051622187
2022-06-25,753077,1082723.41059603,21261,572.185430463576,218017,1.30515927335942
2022-06-26,713899,1271307.93478261,21506,626.086956521739,206755,1.32513688955527
2022-06-27,971913,1439817.18382353,21070,635.294117647059,258883,1.17116237489522
2022-06-28,905925,1155505.94520548,20751,591.780821917808,248080,1.1792320606256
2022-06-29,919727,1218980.56291391,20290,572.185430463576,265079,1.03138607660358
2022-06-30,959406,1071478.98830409,20120,505.263157894737,271213,1.22876668448784
2022-07-01,938506,1260714.58955224,19627.97,644.776119402985,271874,1.30667411521514
2022-07-02,844689,1156715.3115942,19269.71,626.086956521739,235096,1.09011037703747
2022-07-03,733814,857652.580645161,19270.23,557.41935483871,206333,0.93387933243834
2022-07-04,851822,1105456.81818182,19310.23,604.195804195804,240385,1.08928483016827
2022-07-05,866450,1318495.70338983,20233,732.203389830509,245829,1.62384290828177
2022-07-06,981504,1383303.00787402,20188,680.314960629921,267118,1.85047364086284
2022-07-07,1004298,1264901.14649682,20568,550.31847133758,281435,1.78206949206744
2022-07-08,943677,1234133.32432432,21598,583.783783783784,268331,1.83962544394796
2022-07-09,779142,1068876.2238806,21767,644.776119402985,220708,1.56139759410624
2022-07-10,707525,858886.31372549,21584,564.705882352941,199369,1.37875715532505
2022-07-11,835845,1210307.91056911,20854,702.439024390244,229482,1.39474973941311
2022-07-12,942488,1204294.73509934,19966.92,572.185430463576,275378,1.25886628851978
2022-07-13,808896,1352413.17272727,19367.81,785.454545454545,222657,2.00264436240496
2022-07-14,988396,1519424.54032258,20375,696.774193548387,286894,2.23811980243574
2022-07-15,951924,1351248.12676056,20507,608.450704225352,269269,1.98498977305223
2022-07-16,788234,1024222.48648649,20850,583.783783783784,226638,1.681501331639
2022-07-17,724999,1107770.83064516,21176,696.774193548387,202157,1.65520663197416
2022-07-18,871612,1206672.09923664,20813,659.541984732824,247895,1.87320711631941
2022-07-19,994770,1401116.42753623,22443,626.086956521739,279950,2.13922807644222
2022-07-20,917228,1374580.65079365,23339,685.714285714286,260195,2.30018925997809
2022-07-21,961739,1335751.0647482,23291,621.58273381295,273976,2.05652393202324
2022-07-22,850075,1202991.98484848,23143,654.545454545455,263276,1.9116111187499
2022-07-23,773354,956607.915584416,22700,561.038961038961,223744,1.36461906598613
2022-07-24,731435,857081.280254777,22484,550.31847133758,199919,1.20089359690675
2022-07-25,902304,1188824.88028169,22656,608.450704225352,253417,1.13181028068362
2022-07-26,959185,1159198.59375,21330,540,264861,1.17284594296631
2022-07-27,887476,1019873.69090909,21254,523.636363636364,255930,1.00888195170554
2022-07-28,1013646,1348517.46808511,22914,612.765957446809,287254,1.28757920655587
2022-07-29,951475,1240760.94520548,23869,591.780821917808,281608,1.28574327291838
2022-07-30,798790,1139579.74418605,23858,669.767441860465,232696,1.27937805119125
2022-07-31,770320,922711.078947368,23659,568.421052631579,209042,1.23890509993207
2022-08-01,905240,1287020.71323529,23327,635.294117647059,249610,1.35045750570891
2022-08-02,944066,1146315.81935484,23321,557.41935483871,266968,1.32554821214528
2022-08-03,975996,1292170.53103448,23017,595.862068965517,282037,1.27120183273826
